,username,following,followers,totaltweets,retweetcount,retweeters
436,neelbs,273,1210,3879,3,"['SaurabhJNU', 'SHASHWATPARIHA2', 'SAnsumali']"
437,ibrahimnode397,3904,1238,2338,0,[]
438,faisal_basravi,40,110,676,0,[]
439,JangliRaja,3531,5236,62745,0,[]
440,NamelessUncle,211,70,4562,1,['piedpiperlko']
441,_parthkrsingh,700,790,5204,71,"['dhar_sharad', 'JayeshJgtp', 'shubhraj9999', 'ssnegi72', 'Rohit57467698', 'Prasant43831355', 'LoveInd88460844', 'u_muhaniya', 'Beera143', 'SunilKu72465883', 'RohitBa41065187', 'guunja12', 'Shivank26144456', 'Anshu40849510', 'RahulData13', 'shriparv', 'AKSHATT47041676', '_parthkrsingh', 'Era86461448Era']"
442,nokesh1402,1256,88,9742,0,[]
443,Prince11731580,31,6,270,0,[]
444,La_opinion2727,14,44,3481,0,[]
445,Karangupta1611,93,250,298,0,[]
446,V_Live_24x7,17,0,33,0,[]
447,dvskumars,240,112,4994,0,[]
448,anjali_kalia,996,748,10716,5,"['Deivakumar3', 'vipinom', 'meenapranam', 'srinivasan60006', 'arvindnayak1']"
449,themodernbhakt,1183,1188,7362,0,[]
450,EKNaikbanda,6834,7622,37873,0,[]
451,bossyourselves,2858,1946,2319,9,"['AseemAn33925929', 'Alikenaukar', 'ca_shwetaggl', 'Pushpak0084', 'BilalSayyad12', 'R_A_J___S_O_N_I', 'We_purpleyou3', 'CerealInfires', 'Moosawaseem786']"
452,Oneindia,620,64983,398959,0,[]
453,ansh73377066,13,3,19,0,[]
454,Khal_Bhabhi,211,215,7412,1,['Ved_Prakashji']
455,DevDasAssam,118,77,3329,0,[]
456,jaibeniwal24,13,0,4,0,[]
457,IamNB8544,24,141,53041,0,[]
458,Dazzler_Chauhan,474,151,3059,9,"['Ved_Prakashji', 'YiAOrg', 'Harsh69260912', 'JoinBabu', 'LoveInd88460844', 'RahulData13', 'madhavparivar', 'Tarun33864349', 'VimlaCh76083257']"
459,VvkTweets,658,336,5030,1,[]
460,SaffronDelhite,139,209,11304,1,['k2ontwitt']
461,AmitKum26221671,13,1,13,0,[]
462,IndicSpectrum,68,213,1152,2,"['ritu_joshi07', 'GhoshlyaLal']"
463,BiplabD63659677,348,10,73,0,[]
464,ManishK44428534,70,15,1071,0,[]
465,swatskat,1787,859,8239,2,"['MohdImranIlyas', '189cloud']"
466,An1mEsH,119,117,2436,2,"['m40808326', '_palarun']"
467,TusharbeingInd1,23,84,10931,0,[]
468,Ritz1975,3002,552,8931,0,[]
469,Skipper_93,252,188,13833,0,[]
470,Mridul59502923,133,3,153,0,[]
471,Sneghasimple,46,591,1303,0,[]
472,PriyaAg099,31,9,80,0,[]
