,username,following,followers,totaltweets,retweetcount,retweeters
162,NavJB,703,2302,2739,208,"['ddfyf4', 'ManuelaCuadros5', 'BuhlOjj', 'elaga345', 'IshakZenine', 'Minhsg11', 'Mostafa_Mo2002', 'Fortu6L', 'AKonfac', 'Sadie26445745', 'Miguelg28370659', 'Sergej41771258', 'allabogova1', 'Abdulla71645546', 'goldshi12409924', 'aboodkh06661775', 'HsnUeDaK70i56yC', 'YNimnal', 'UrijUskov', 'Vilma43427406']"
163,wa_kahugu,429,582,10477,0,[]
164,JudsonVereenArt,572,178,291,1,['DavidUdale']
165,NavJB,703,2302,2739,117,"['NavJB', 'more9wui', 'buckleynmyclem', 'pareya9j', 'Casau99lTerres', 'pparast2_p', 'kandyzkjx', 'maryamram152', 'yurikolopezors8', 'mirthanaito71', 'EunEunvelmer8', 'matthew74829703', 'cordeliamathie8', 'felicidadvane12', 'camillaware15', 'graceborntraeg7', 'leibovitzaxgk']"
166,NavJB,703,2302,2739,208,"['ddfyf4', 'ManuelaCuadros5', 'BuhlOjj', 'elaga345', 'IshakZenine', 'Minhsg11', 'Mostafa_Mo2002', 'Fortu6L', 'AKonfac', 'Sadie26445745', 'Miguelg28370659', 'Sergej41771258', 'allabogova1', 'Abdulla71645546', 'goldshi12409924', 'aboodkh06661775', 'HsnUeDaK70i56yC', 'YNimnal', 'UrijUskov', 'Vilma43427406']"
167,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
168,judahoudshoorn,1849,2517,17004,2,"['JodiKoberinski', 'JFSebastian146']"
169,IAMWholescalera,945,377,13268,0,[]
170,newmalevichart,3,168,20,108,"['salah00082559', 'Tk96140298', 'Khokon85265206', 'SonuKum73130549', 'GhostSt40357688', 'bsJiVJjKgjTDmUl', 'Shaan__7863', 'elsy207', 'MunMun00995426', 'MrSrabon10', 'MogardR', 'network_earn', 'VKannay', 'mua_diep', 'Shofiq26', 'James34653212', 'Omnia20233804', 'Sasa18636552Mo', 'DADA24482', 'LngGiaCt2']"
171,richard_usen,898,259,5235,1,['DavidUdale']
