,or_id
518,1455781561060757504
519,1455780553257406464
520,1455780553257406464
521,1455781734797119491
522,1455781561060757504
523,1455781291975192578
524,1455780749961953284
525,1455780553257406464
526,1455781734797119491
527,1455781561060757504
528,1455780553257406464
529,1455781367199924229
530,1455781291975192578
531,1449976755448602633
532,1455571178614108167
533,1455780749961953284
534,1455780553257406464
535,1455780354367926275
536,1451631711247376385
537,1455608611770552321
538,1455594728637009920
539,1455776015993745412
540,1455556211064156167
541,1455778832066170884
542,1455656778444722186
543,1455775264613429254
544,1455275992491114504
545,1455612926165852160
546,1455556211064156167
547,1454357188151894016
548,1451631711247376385
549,1455748332253597702
550,1455777521488863232
551,1455776015993745412
552,1455777298632876032
553,1270879863742836736
554,1455571178614108167
555,1455776762038677506
556,1455776760977444868
557,1455776015993745412
558,1455775264613429254
559,1455774552219275267
560,1455776762038677506
561,1455776760977444868
562,1455571178614108167
563,1270879863742836736
564,1455776015993745412
565,1455748332253597702
566,1451631711247376385
567,1455556211064156167
568,1455608611770552321
569,1455275992491114504
570,1455775264613429254
571,1451631711247376385
572,1455763044517040128
573,1455774552219275267
574,1455773893256355840
575,1455773834917789697
576,1352559036915310594
577,1452455513023660033
578,1455773189120958467
579,1455770108912013319
580,1455186529182158852
581,1455314219054870530
582,1455770746555351040
583,1455771383938486273
584,1455772238637056000
585,1455535753581285393
586,1455535753581285393
587,1455771383938486273
588,1455770746555351040
589,1455770746555351040
590,1455186529182158852
591,1455770108912013319
592,1455608611770552321
593,1455606124388958213
594,1455535753581285393
595,1455753065743618049
596,1268211089633935362
597,1455535753581285393
598,1455636715507359752
599,1455767513795547138
600,1455766346097070088
601,1455763220522696706
602,1455766346097070088
603,1455763220522696706
604,1455766346097070088
605,1455636715507359752
606,1268211089633935362
607,1455753065743618049
608,1455761631183523841
609,1455763629211537408
610,1455759502842601472
611,1455759552822054913
612,1455763386503995392
613,1455761288748015623
614,1455763220522696706
615,1455760622004719621
616,1455759573093126144
617,1455760031702560770
618,1455763044517040128
619,1455760622004719621
620,1455760098643513347
621,1455760218340659200
622,1455630541164728323
623,1455760259964825603
624,1455762363139821570
625,1455760622004719621
626,1455761288748015623
627,1455761661709545475
628,1455761631183523841
629,1455761631183523841
630,1455761288748015623
631,1455760622004719621
632,1455760259964825603
633,1455761661709545475
634,1455761631183523841
635,1455761288748015623
636,1455734292001218562
637,1455760622004719621
638,1455760259964825603
639,1455760218340659200
640,1455760098643513347
641,1455760031702560770
642,1455759573093126144
643,1455759552822054913
644,1455759502842601472
645,1455759467815915523
646,1455759113665777669
647,1455759055947972612
648,1455758897914994692
649,1455758450139541507
650,1455699748279652352
651,1452820088084566016
652,1455754647549927428
653,1455758219695976448
654,1455757972705988612
655,1452999122034774018
656,1455757972705988612
657,1455754647549927428
658,1455734292001218562
659,1455755216767406082
660,1455755396639952902
661,1455642319328268303
662,1455756651563212805
663,1455642319328268303
664,1455755396639952902
665,1455755216767406082
666,1449976755448602633
667,1455754647549927428
668,1455752936236228610
669,1455754023525621760
670,1455753967036551174
671,1455753941820477444
672,1453214869696782344
673,1455750367396904963
674,1455732841392717828
675,1455750523286536192
676,1455753065743618049
677,1386272493644754944
678,1455750657562923013
679,1455752936236228610
680,1455752803054391296
681,1455664689497530374
682,1377257575322902529
683,1455749544508067845
684,1452496516111687682
685,1455752187238256641
686,1455352893616234496
687,1455752089422860293
688,1455593007156273162
689,1266915909123411969
690,1455749497225576452
691,1455750657562923013
692,1455750523286536192
693,1455750367396904963
694,1455606124388958213
695,1455749497225576452
696,1266915909123411969
697,1455352893616234496
698,1452496516111687682
699,1455749544508067845
700,1455641169271173121
701,1377257575322902529
702,1455664689497530374
703,1455750657562923013
704,1455750523286536192
705,1455732841392717828
706,1455750367396904963
707,1455750294529314821
708,1455665276767379457
709,1349013790671724547
710,1455749544508067845
711,1455749497225576452
712,1455535753581285393
713,1455748332253597702
714,1455740202773745671
715,1455748235335770113
716,1455747945936998400
717,1455745032883933186
718,1455747769457651712
719,1455745046704054281
720,1455593554911416323
721,1455747285309034497
722,1455535753581285393
723,1455535753581285393
724,1455746808496353283
725,1451589877938757679
726,1455535753581285393
727,1455746926347894790
728,1455746808496353283
729,1455746561246302214
730,1269705405531336712
731,1455745046704054281
732,1455745026051371010
733,1298050385614077952
734,1455744754860298243
735,1455744357739286530
736,1455535753581285393
737,1455746561246302214
738,1298050385614077952
739,1455650938899795975
740,1455606124388958213
741,1455593554911416323
742,1455745046704054281
743,1455745032883933186
744,1455745026051371010
745,1455744754860298243
746,1455744743858741252
747,1455735678436839427
748,1455744357739286530
749,1455744154349326336
750,1455743882675712001
751,1455606124388958213
752,1455743743332601860
753,1445096531141476359
754,1382038630215020544
755,1455739083410472964
756,1455735678436839427
757,1455699748279652352
758,1449976755448602633
759,1455739550756741120
760,1445603133116219398
761,1455740202773745671
762,1450283823111938050
763,1455740780371329031
764,1455742276739604481
765,1455740836725985281
766,1455742040516567041
767,1455741240843153409
768,1455659288672735233
769,1455659288672735233
770,1455659288672735233
771,1455735678436839427
772,1455741240843153409
773,1455740836725985281
774,1455740780371329031
775,1455740202773745671
776,1455739550756741120
777,1455699748279652352
778,1455606124388958213
779,1455739083410472964
780,1455738755172556802
781,1455535753581285393
782,1454085731278671875
783,1455737544860184578
784,1455735678436839427
785,1455735480712982530
786,1455737312999100421
787,1453544259018051591
788,1455735519761952771
789,1455735558844596229
790,1455737074112364545
791,1455736989798576131
792,1455584771556450313
793,1455735678436839427
794,1449976755448602633
795,1455421252684980224
796,1455735476514484227
797,1455735678436839427
798,1455736538956980226
799,1455735558844596229
800,1455736538956980226
801,1455735519761952771
802,1455735480712982530
803,1455735476514484227
804,1455735678436839427
805,1455735558844596229
806,1455735519761952771
807,1453544259018051591
808,1455735480712982530
809,1455735476514484227
810,1454085731278671875
811,1438497771619762181
812,1455649762817028099
813,1455734931879989248
814,1455571178614108167
815,1455535753581285393
816,1455734799184896005
817,1454732237727993856
818,1455734292001218562
819,1455734076116111362
820,1455733811665272832
821,1455733811665272832
822,1449976755448602633
823,1452575437620719618
824,1455733302514511875
825,1455733251360927747
826,1455733179134922755
827,1455733024272760837
828,1455733024272760837
829,1455732399078354944
830,1455732841392717828
831,1454441457310371848
832,1455707810742751234
833,1455729928457048064
834,1455704881914736642
835,1455703117467578373
836,1455717838619086854
837,1455732399078354944
838,1455732394321801227
839,1455730718412316672
840,1455717819761446917
841,1455649762817028099
842,1455731729327665153
843,1452871870823350273
844,1455731464918626305
845,1451589877938757679
846,1455729928457048064
847,1455729821732929538
848,1455649762817028099
849,1455731464918626305
850,1451589877938757679
851,1452871870823350273
852,1449976755448602633
853,1455730718412316672
854,1455717838619086854
855,1455729928457048064
856,1455504644730413065
857,1455729821732929538
858,1455729441280245760
859,1455729257901137921
860,1445096531141476359
861,1455729246823804934
862,1455729042431299584
863,1455535753581285393
864,1455728641711738881
865,1278384084616728576
866,1453442024015794188
867,1455535753581285393
868,1455724911545098250
869,1455727879531085827
870,1449976755448602633
871,1449976755448602633
872,1455725302349320197
873,1455571178614108167
874,1455725621640790018
875,1455717819761446917
876,1455647140231925764
877,1455726940485296136
878,1455647140231925764
879,1455449599938805760
880,1455726568316313604
881,1455717819761446917
882,1455725621640790018
883,1455725302349320197
884,1449976755448602633
885,1455724911545098250
886,1455724229530464263
887,1455724450599608320
888,1455724229530464263
889,1455724207476723714
890,1455723798301483012
891,1455723637160415236
892,1455723575420145673
893,1455652850378358789
894,1452241582166523909
895,1455723189108154372
896,1455640475772366856
897,1455722949999271941
898,1455722783728623625
899,1431163368245796868
900,1455719517678538753
901,1455722605810380807
902,1455719604995731457
903,1455650938899795975
904,1267301829441880066
905,1455722124287619074
906,1449976755448602633
907,1454441457310371848
908,1455721647462354945
909,1455721642152366083
910,1455720952491356165
911,1455720952491356165
912,1455720952491356165
913,1454441457310371848
914,1267301829441880066
915,1455719604995731457
916,1455719517678538753
917,1431163368245796868
918,1449976755448602633
919,1455717819761446917
920,1334746668588216321
921,1454441457310371848
922,1455717838619086854
923,1455549654146469890
924,1455572577573867520
925,1455717899197321220
926,1455717838619086854
927,1455717819761446917
928,1454441457310371848
929,1455715410893017091
930,1455532805182611463
931,1455715526861283328
932,1455571178614108167
933,1455715752607055874
934,1455716923799490562
935,1455716799975202819
936,1455612926165852160
937,1455716364509847553
938,1455716364509847553
939,1455715752607055874
940,1455715410893017091
941,1455707508098490373
942,1455716364509847553
943,1455612926165852160
944,1455715752607055874
945,1455715526861283328
946,1455532805182611463
947,1455715410893017091
948,1455535753581285393
949,1455699530020634624
950,1455549654146469890
951,1455714068954816514
952,1455714035215659012
953,1356311051797721089
954,1449976755448602633
955,1449976755448602633
956,1449976755448602633
957,1454138870199721989
958,1455712761019699206
959,1339436556772368384
960,1455712649560330246
961,1452241582166523909
962,1455704881914736642
963,1452241582166523909
964,1455703117467578373
965,1455712302058119168
966,1455712028425744385
967,1454614086055047171
968,1455711841301184515
969,1455571178614108167
970,1455697880442880005
971,1455710986602627079
972,1455711562279309313
973,1455710986602627079
974,1455697880442880005
975,1454614086055047171
976,1455710986602627079
977,1455703117467578373
978,1455704881914736642
979,1454138870199721989
980,1455696908484292608
981,1455568329737920518
982,1455513794810036225
983,1455703616065441792
984,1455699530020634624
985,1452241582166523909
986,1455709930145468420
987,1455709705876164609
988,1455709350870323203
989,1275543477741379586
990,1455709483389239297
991,1097938268543508483
992,1455709483389239297
993,1455704881914736642
994,1455709350870323203
995,1455709300219863046
996,1452241582166523909
997,1455707810742751234
998,1455705216129527809
999,1455697880442880005
