,username,following,followers,totaltweets,retweetcount,retweeters
80,StarSportsIndia,260,5236764,144067,75,"['IftiyarMohd', 'ku29336308', 'DKgaaru', 'Barkatwap26', 'SriniSrins', 'Rakhesh51069129', 'SiwaJilakara', 'SheikFazil15', 'rohanvankadaru', 'R23837756Roy', 'devotteofcharan', 'Siva89001161', 'CherryAakash', 'James92811626', 'Devi28731156', 'iam_brand_raees', 'Vin_Phenomenal', 'Rajajain123', 'VishnuGopal112']"
81,Nav4Prince,253,712,88231,2,"['Vijju_Ro45', 'PrasanthRoy143']"
82,ICC,600,13651270,98470,27,"['surya11145', 'GagandeepM5', 'k82838978', 'MR360AA', 'iamnaveen05', 'VinayKu53149492', 'Manooobilla', 'nivaschem04', 'ede_ganesh', 'Mohmmad42376449', 'Kirankp73871130', 'sambu100', 'kannan76723092', 'Sivy62', 'GanesanUttej', 'ALakhnour', 'Gopi238243385', 'YoYoHon45193940']"
83,Vishura73484520,1651,92,9632,0,[]
84,WisdenIndia,218,856977,31039,47,"['dineshitRo_45', 'DileepK66564158', 'SachinC49585301', 'ILoveYouJanu134', 'OfficialGreenS7', 'terence_fdes', 'Atlas_1824', 'ganeshmsdian7', 'Hero_RamK', 'REHANRAZAQADRI', 'towseefKhan_099', 'aliRizvi0011', 'SHAIKNASARAHAM1', 'Safi70SidNazz', 'SRD85926808', 'Anvesh77846777', 'winstonjoel026', 'Surendr75674598']"
85,T20WorldCup,1099,432712,5968,115,"['hunnyAhsanShaya', 'amch366', 'lodhifive', 'madam_jadeja', 'RCheruvathoor', 'karthic18722690', 'Aatmanirbhar4', 'VinayakNair2001', 'PhysioPhenix', 'AhmedNoraz', 'RaxRaksh', 'mairee4252', 'umair1808', 'Amangup43063418', 'umate_kunal', 'SolomziGwayi', 'SKSHABBER', 'Bhushanpatilgis']"
86,Nav4Prince,253,712,88231,1,['Vijju_Ro45']
87,UPSCPractice,0,259,11536,0,[]
88,RVCJ_FB,445,304916,108753,18,"['iamKSSaini', 'DarlingAfreed', 'thala01yogi18', 'nicknameabhi111', 'BabliDey8', 'thepiyush23', 'crazyid37817686', 'AshishS81991759', 'ShaikhA96786891', 'Amanverm6', 'nagi_dewanshu', 'Ajith_Offcl', 'ChetanHarkude', 'thesurajroy', 'BHUTANIPRIYANSH', 'TusharBaghel_']"
89,AmbraneIndia,9,9265,5408,1,['46_jameel']
90,gametownbd,14,4,349,0,[]
91,WisdenIndia,218,856977,31039,1,[]
92,daniel86cricket,392,145405,47093,392,"['WaqarGull11', 'MumtazObaid', 'ammar_masaud', 'TipuSul94537438', 'BCSBART', 'HaiderRasool18', 'IftiyarMohd', 'shbzsk', 'IrfanBa06236791', 'Irfankhanowaisi', 'SaniaAli86', 'lodhifive', 'atifdesignz', 'SajidHussainMR', 'Mayerdeep', 'Ranjhya', 'UmerAamirIam', 'KB007Kashmir', 'hunaizawaseem1', 'smzubairbukhari']"
93,sayyedx96,262,1392,2269,0,[]
94,RVCJ_FB,445,304916,108753,39,"['DarlingAfreed', 'ViswaW', 'ice_man786', 'saurabh89169620', 'p523_bhamu', 'AshishS81991759', 'ApoorvKhade', 'BHUTANIPRIYANSH', 'habeebullanani', 'SumadhvaG', 'im_amoghak', 'Parth_Shivi_FP', 'moosa46964507', 'iamejazking', 'gdhanushkraja', 'BTadakale', 'AJAYMEH81694760', 'Mr__Viratian', 'ashwaniksingh13']"
95,ESPNcricinfo,207,6329464,180424,144,"['SubhamNarayanD4', 'kumara_pspk', 'Bharath03236702', 'TBKRNBKR', 'IAmAnuragRatna', 'karthic18722690', 'Kodz_53', 'j_jophin', 'MISHRA1097', 'sharifS10187', 'AqeelViews', 'SeethaRamaRajRC', 'AzharUd15300902', 'Manigkk1', 'Sharifullah005', 'SRD85926808', '2ooth_Less', 'sb_saajit_rijal', 'tweet4oliver']"
96,Sportskeeda,1133,141198,103288,45,"['Venkate99313129', 'Siddhar29180487', 'Spidey_Jana', 'Mohan38008211', 'Darsha87432985', 'Naveen79271776', 'MAHESH07371797', 'CricketFreakQ1', 'SachinC49585301', 'Manoj_26_04', 'JosePuliampatta', 'injigod', 'kamuk88', 'Yash_Waghela_', 'OfficialGreenS7', 'terence_fdes', 'Harsh99928525']"
97,MOHDRIHAN54321,57,404,4108,2,"['Ek_Musafir_13', 'SumanSh42478368']"
98,AasifAli2018,79,387839,383,2034,"['bacha_sufyan', 'M_SAMI__KK', 'hasnain111122', 'i_em_Adnan', 'MohammadzainPa3', 'Kratika4Gurmeet', 'Tubaa1011', 'ItxBlacky', 'AliHassan45312', 'KamranShaikh4u', 'RehnumaSamaji', 'ShoaibSb01', 'SYEDRAZ59179642', 'sufiyan_pmln', 'huzaifakhan030', 'SardarFaheem007', 'tahir102eb']"
99,ArfaSays_,370,66848,29213,99,"['masim15', 'M_Shafique_G', 'Shakil_Syed74', 'ChargerAlpha', 'Muhamma76529576', 'Fizzy9826', 'iftiKha64490102', 'SharfSays', 'CricketPromo', 'hadiqa_rajput', 'drkaykaypk', 'MuhamadAfzalECP', 'AbbasSays786', 'abdul_rehman263', 'FracturedMalang', 'PTI_Tiger_Force', 'fhafeez64', 'TheMoiz30', 'MuniraMurtazaMW', 'drsfashraf']"
100,sulman_shahid1,417,26,525,0,[]
101,SunRisers,96,2806417,45811,76,"['MEGAfansNlgonda', 'Kuldeep26142474', 'sweety_sunny35', 'Subbu71868606', 'TauhedL', 'Dhf__prabhas_', 'MohanKandimalla', 'DhiwakarKambham', 'TarakDilip9999', 'Govi52', 'YoYoHon45193940', 'SumanKu32093820', 'QyamulUrfDiwana', 'bubblyb20466145', 'MISHRA1097', 'NTRandKohliFan', 'SouthPeNoDoubt', 'bmurugan578gma1', 'iamskpash', 'RSrishti7']"
102,WisdenIndia,218,856977,31039,101,"['NaveenItzzzz', 'Venkate99313129', 'Spidey_Jana', 'venkatramulu_t', 'channuG_rumma', 'DileepK66564158', 'SachinC49585301', 'Mohan38008211', 'Dhf__prabhas_', 'Gopi238243385', 'Vasim46407191', 'OfficialGreenS7', 'TereBaapHiHum', 'HiteshYadav1092', 'ganeshmsdian7', 'owais5555', 'REHANRAZAQADRI', 'towseefKhan_099', 'prasadbhagat007']"
103,MsDFan_kLTiger,466,484,19569,2,"['PrasanthRoy143', 'Rohitkideewanii']"
104,KommuSr51109686,202,2,76,0,[]
105,ComeOn_Sports,32,3222,3911,5,"['i_amARJUNSINGH', 'cric_pratik', 'aspirant_im', 'anonymusk_', 'Virat_Fans_Army']"
106,deeputalks,187,58477,27249,52,"['sunnysingh695', 'rooney10_fan', 'NathanGonsalves', 'shehzadkha4', 'Sandeep41939411', 'Santhos33690051', '_hp321_', 'WhiteCoat_no_48', 'wescrihmer', 'Ved1266', 'hrsh7dhoni', '786_nadz', 'cricinsomniac17', 'ShortThirdMan93', 'massmusharaffg', 'BRlANRAY', 'KaushikNath96', 'Suryapr47924674', 'NKapisetti', 'Krishna43990571']"
107,ICC,600,13651276,98470,3006,"['AdityaC76268337', 'nicename_G', 'CHANDRA37132330', 'VIJAYVK29933960', 'TheWarrior0911', 'ChotuPandro', 'RamaVelivel', 'thebestadi', 'ThugLaip', 'rockybih9876543', 'kollabhargav1', 'SATHISHZICKY', 'rajkish24624662', 'SalmanUrstruly', '61MTaylor', 'wondertips777', 'limbaniabhishek', 'smilezboon', 'king1to9', 'Muhafiz___']"
108,CricWick,107,24319,14252,44,"['EjazASheikh5', 'JamilRajput01', 'MuhyZaka', 'As__SP', 'ChargerAlpha', 'SlickHammyJR', 'MurtazaZain', 'utallat5', 'Onnaib7', 'M_SAMI_KK', 'NaumanK45876860', 'AqeelViews', 'SalmanHassan__', 'saaadmalikk', 'ShaykShack', 'Dahri85Waqar', 'HananAzhar56', 'khannnazmar', 'Kaleeem_m', 'Artistical071']"
109,E_Sure91,386,2086,61416,0,[]
110,PakPMO,13,2728028,15623,2144,"['Iftakhar__Anjum', 'Ahsanta567', 'Khadzsheikh1974', 'MunibaRizwan2', 'ByDaniya', 'SyedIjazUlHass1', 'AwaisKhaNiazi99', '456krax99807654', 'ShahzadAdeel564', 'MAdnan37199738', 'khanaqadir', 'humeraali7', 'salman437813', 'PowerFo61564545', 'zubair83039934', 'Maahin77945047', 'DilawarRajpoo16', 'ChudharyAhmad23', 'AyeshaS93126935', 'javedbinfarooq']"
111,cricbuzz,574,4703576,122311,149,"['Bikky87676083', 'Venkate99313129', 'Siddhar51243438', 'Spidey_Jana', 'Darsha87432985', 'Aravind83603339', 'MAHESH07371797', 'shekharsanthap1', 'cdeka678', 'CricketFreakQ1', 'SachinC49585301', 'ursMaahi2322', 'Gokulnath154', 'seval_official', 'Shahruk33909489', 'Mohan38008211', 'ManozPandey2', 'Rithuuuu', 'luckkybaba', 'CharanSmoki']"
112,ZeeNewsEnglish,32,5491046,399131,3,"['NishaDu41096382', 'MannMast_Magan', 'hinduraj_singh']"
113,loyalSachfan,492,627,4075,4,"['hitman20835', 'siddhisingh45', 'vigneshMSD07', 'loyalSachfan']"
114,cricbuzz,574,4703576,122311,60,"['Bikky87676083', 'Venkate99313129', 'Spidey_Jana', 'Mohan38008211', 'MAHESH07371797', 'nivaschem04', 'e8f65f4448f945b', 'OfficialGreenS7', 'terence_fdes', 'hang85out', 'AArunKumar826', 'ganeshmsdian7', 'REHANRAZAQADRI', 'towseefKhan_099', 'BikramS79594670', 'RiyaAgr38367646', 'NagarjiPriya', 'loveindia828']"
115,toisports,259,1050048,138428,38,"['Bikky87676083', 'Siddhar29180487', 'Venkate99313129', 'Spidey_Jana', 'Mohan38008211', 'Darsha87432985', 'MAHESH07371797', 'SachinC49585301', 'harishkumark_', 'Rithuuuu', 'luckkybaba', 'Kiran23456002', 'MohitKu29535109', 'injigod', 'OfficialGreenS7', 'Aaryan8534', 'Mohit30308886', 'DefiHunter6']"
116,BCCI,84,15809627,813253,335,"['lokeshBangaram', 'MonuKum98145964', 'Devaraj06427523', 'NehaDub86934974', 'MirzaJasimBaig2', 'RuhiSha24307662', 'anomittroshah', 'kumarsumitsin08', 'janineeeee_moon', 'Choose10092253', 'pepperminttkiss', 'ShubhamRetweets', 'Kumarvivekrajp1', 'RaxRaksh', 'VillathiVillan0', 'SheikFazil15', 'its__kaushik_', 'kannan76723092', 'Deepu_2304']"
117,KLRahulTrends_,2,126,184,21,"['NtrSivakrishna', 'YashNTRFan', 'Darling7723', 'Spidey_Jana', 'CharanSmoki', 'Subin99822559', 'Raj13583145', 'rohithrediee', 'owais5555', 'bmurugan578gma1', 'Aravinth_467', 'RagulkannanRk', 'Tharshini_1', 'Kalaiofficial01', 'PrasanthRoy143', 'gOkZz369']"
118,BCCI,84,15809625,813253,388,"['Ganpat87106230', 'lokeshBangaram', 'i_8955', 'RajeshYadav118', 'PathallaMarkan1', 'Tweet2Scotland', 'maheshbabu_jr', 'NehaDub86934974', 'purushottamlcb', 'anomittroshah', 'urstrulykiran18', 'Aishuai40083175', 'AshirShamsi', 'Pavan01031', 'DabhiSadik', 'estherb44006926', 'SRD85926808', 'RaajakumaraAppu', 'Gopinath8555']"
119,ESPNcricinfo,207,6329464,180424,1192,"['sunnysingh695', 'Ayyappan__S', 'BeingYash100', 'GhoshlyaLal', 'PitchumaniH', 'SnehKumarYadav1', 'jvkumar86', 'Raja070281', 'UjjawalAdit', 'Prashan17291085', 'Cricket_Sexpert', 'Malana_stuff', 'RizzuAnsari', 'callmejayy91']"
120,ESPNcricinfo,207,6329464,180424,27,"['i_8955', 'SriAkshayghy', 'AdityaP44094595', 'TejasKu64833148', 'HemanthTeju1', 'SailathaDarur', 'AadiSin28600239', 'Junior_Uzzy', 'RaxRaksh', 'ursrajareddy', 'SandyChinny1', 'MElango78030717', 'clumsy_daisy_', 'msh6', 'ayaz_khan007', 'RathinamRamasa3', 'AryaGanguly16', 'mayavi3_6_9', 'Chitramysore1']"
121,BimalMirwani,1434,743,20870,0,[]
122,DelhiCapitals,119,2087573,48354,44,"['Mohan38008211', 'naveenrodrix', 'RamRam06', 'MurmuShasikanta', 'bharath9907', 'AadiSin28600239', 'VishnuGopal112', 'Tapanjt2', 'shashik70091154', 'Akkineniabhi2', 'santoshhpandey', 'Ruthish51825808', 'An_MSDian', 'alexrajprince', 'Shreays41', 'Rockharishc3', 'vickyraina17', 'BharathReyan1', 'vandana64816004']"
123,saadi7ms,237,46,2888,0,[]
124,salmancheema96,87,37,297,11,"['SteveAu59016835', 'Mohamme91535727', 'ToufikS37456490', 'YadavShaurya32', 'Sridhar_pkcult', 'Pran_shu_17', 'Ssy45450873', 'jangirmonu056', 'Shah78477461', 'Mere_Shyam']"
125,TheBarmyArmy,1102,233318,22254,28,"['karthic18722690', 'Suresh55017093', 'ArsenalWise', 'JagathPriyanka8', 'Jpsewell', 'KushSehgal7', 'AqeelViews', 'ward_kwa', 'lindsey_bridge', 'avfcandengland', 'iamsudhanshu98', 'Gopi238243385', 'SoumyajitChan20', 'Ahmed007786R', 'PatsPress9', 'AgneshKumar7', 'AshrayArora2', 'mattstride6697']"
126,Cricketracker,763,217404,130463,51,"['niz_offl', 'GaneshDompaka', 'SheikFazil15', 'Pavithra962', 'ItsMe76302730', 'IMNamanYadav9', 'QyamulUrfDiwana', 'Bigbossdddkkk', 'UrstrulyMbsfpk', 'SankarGupta18', 'vissupawanism12', 'Rohit24987', 'Aishuai40083175', 'Lukcyyadav1', 'StayJii', 'Kailash71644940', 'DrxHamzakhan', 'SaiKishore537']"
127,sandyhimachal,481,181,26855,0,[]
128,BLACKCAPS,4340,588975,55187,21,"['shuvamseal', 'KoliShakir', 'BRlANRAY', 'BabyDol35921294', 'karthic18722690', 'Hariteja_Baz42', 'BazMcCullum42NZ', 'Abdulla80429384', 'Fahad_PTI', 'towseefKhan_099', 'dinasimbu', 'Hooriyaaaa_1', 'MHDHAFEEZ17', 'xlilxshadow', 'Suryapr47924674', 'PKJillu', 'Birbal_29', 'Ajay77353453', 'UzairBajwa007', 'RomeshRomu']"
129,cricbuzz,574,4703577,122311,48,"['i_8955', 'RaxRaksh', 'VishnuGopal112', 'eswardhfp', 'tejaYadav19', 'Chandra07641961', 'sarath_2277', 'vandana64816004', 'SujithNaidu18', 'Moulidarling95', 'varshasappidi31', 'GAndrangi', 'SaiKuma72068219', 'TejasKu64833148', 'Vicky_officl', 'Raja28O394', 'DIL_HIDILMAI', 'VijayDurgaRao2', 'AnanditaDube']"
130,rohitionss45,39,6273,4231,3,"['Jisben_SR', 'goglekumar', 'PudiChaitanya1']"
131,VitalTooth_,178,215,2527,0,[]
132,ESPNcricinfo,207,6329464,180424,22,"['shuvamseal', 'mansurmishal', 'TirukuralKaram', 'BRlANRAY', 'BabyDol35921294', 'Hariteja_Baz42', 'Fahad_PTI', 'ayaz_khan007', 'UniverseBos', 'MHDHAFEEZ17', 'ab_shakeel2', 'OLEWTV', 'Suryapr47924674', 'RomeshRomu', 'VijayOfficiall', 'MuhammadAsif357', 'Umairlaar', 'thedean_za', 'abdurehm4n', 'StayHomStaySafe']"
133,TheBarmyArmy,1102,233318,22254,13,"['JagathPriyanka8', 'lilpowers1985', 'Cricketfan6655', 'BattertonMaxine', 'Aathish051', 'LukeConlaund4', 'GalacticMoon__', 'AhmedRa69736257', 'mattstride6697', 'Rafahev', 'Ajaygolmalgobi', 'Vijay96107986']"
134,SajSadiqCricket,228,345886,46112,154,"['sunnysingh695', 'talashkhokhar', 'M_Shafique_G', 'Awaiszap390', 'JabirHameedBha7', 'Muhamma76529576', 'Rithuuuu', 'AkKi284', 'Mohamma21503314', 'AmnaSadia12', 'Abhishe76596859', 'HereIsRaxaRaju', 'CallerAr', 'eng_qi_asim', 'FureeOye', 'Uzma1rehman', 'majubabo', 'MuhyZaka', 'Saqibveer786']"
135,pragyanojha,217,1748115,2868,461,"['ViratSiva3355', 'TheWarrior0911', 'Zayn261', 'Ashutos70069520', 'AadiSin28600239', 'Lalgovind1991', 'LikhithLittu', 'CRSridhar007', 'aspirant_im', 'AnkitPr77226242', 'SUCHISM59236623', 'faizan_u1098', 'TemperSai9999', 'kingufanikkada', 'Chandan37375327', 'AvniKhan13', 'imjp96', 'javirnitin1']"
136,BLACKCAPS,4340,588975,55187,28,"['shuvamseal', 'SFKHalim4', 'ABdULLahPTI84', 'Marshall_75', 'xlilxshadow', 'NisarUl5599930', 'Somya_NZGIRL', 'BazMcCullum42NZ', 'karthic18722690', 'KoliShakir', 'BRlANRAY', 'dnskhns', 'BabyDol35921294', 'Arshada80369447', 'AyeshaA442', 'UzairBajwa007', 'MainakIndu', 'Suryapr47924674', 'PKJillu', 'jaynefrances63']"
137,KKRiders,105,4643162,45402,113,"['adore_asim', 'PranayMaity25', 'parames79265189', 'Mohan38008211', 'srkianAmanking', 'KlRahul74007518', 'ursMaahi2322', 'CharanSmoki', 'iHrithikWarrior', 'IconicViratian', 'bubblyb20466145', 'MISHRA1097', 'DKgaaru', 'mayer_doi', 'Irbazure', 'VarshRaja', 'Shafiq75770069', 'Msd0787432938', 'mahesh_imran']"
138,RShahzadi10,85,350,35520,1,['infolinity']
139,KKRiders,105,4643162,45402,47,"['srkianAmanking', 'mayer_doi', 'SRKsSweetiee', 'RamRam06', 'Srinu79570088', 'ArunKum82771469', 'SRKAdilabadCFC', 'AadiSin28600239', 'iamrihal55', 'SRKLaturCFC', 'SRKCHENNAIFC', 'DrSatishH', 'Jyotii515', 'rshah2611', 'Moulidarling95', 'KhandarePushpak', 'Gokul_215', 'imyokes1', 'AyanRaheem', 'kamleshwar44']"
140,ESPNcricinfo,207,6329464,180424,65,"['karthic18722690', 'i_8955', 'AqeelViews', 'SriniSrins', 'Vin_Phenomenal', 'RaxRaksh', 'AzharUd15300902', 'Dhirul681', 'swap_das', 'SkArif15589470', '2ooth_Less', 'Raja28O394', 'ManishJ456', 'imsbhatt0707', 'eswardhfp', 'BHUTANIPRIYANSH', 'ayaz_khan007', 'Thalapa07273734', 'ImRajesh16_', 'sastaloha']"
141,rohitionss45,39,6273,4231,13,"['Jisben_SR', 'SajalSwapnil1', 'HarshithMannem', 'AlluSk45', 'Priyans93318701', 'AjithLSiva', 'Alandeva1045555', 'PudiChaitanya1', 'KManojk00489281', 'RSSatheesh2', 'ImMuraliKrish14', 'Vigneshwaran908', 'nasuru_tarak']"
142,ICC,600,13651286,98470,2597,"['Rashikh88562709', 'queenaqsa1000', 'talluri_sony', 'cholatey', 'uziafridi', 'Mahenda29557578', 'TAHAWAQARYT', 'ShahidA58415662', 'ThidasWickrama3', 'ShahadatSimul', 'Iambabar772', 'M_Saeed_Javed', 'Veer12317', 'NaveedN17015530', 'nisargabol1', 'jasif108', 'SalehAslam8', 'jassureddy709', 'rajputtaha07', 'RajSank42533088']"
143,KKRiders,105,4643162,45402,44,"['Spidey_Jana', 'srkianAmanking', 'ursMaahi2322', 'VajrapuSatish', 'Mohan38008211', 'CharanSmoki', 'Karthik87895464', 'Deejaysaikumar', 'mayer_doi', 'AnmolGollar', 'owais5555', 'Yedida_Siva_Sai', 'SRKsABHI', 'SRKAdilabadCFC', 'shanu_deekshith', 'AadiSin28600239', 'suriya_vijay123', 'Siddhar29180487', 'SRKLaturCFC']"
144,KKRiders,105,4643162,45402,24,"['srkianAmanking', 'mayer_doi', 'prasadbhagat007', 'SRKAdilabadCFC', 'Im_ArunYadav11', 'Jyotii515', 'SRKLaturCFC', 'SRKCHENNAIFC', 'rshah2611', 'raghuveer_akula', 'iamsaif02', 'SRKsABHI', 'Anilpbholic', 'PKJillu', 'SunilBa17144894', 'Irbazure', 'Skn77_NTR', 'Shadabm62912729', 'Amaan44599912']"
145,KKRiders,105,4643162,45402,83,"['karthic18722690', 'srkianAmanking', 'Gopi238243385', 'mayer_doi', 'Don3TheMovieFC', 'SRKsABHI', 'Vinayakvijayak6', 'Vin_Phenomenal', 'itsNaresh555', 'scalpelinhand', 'iam_brand_raees', 'SRKAdilabadCFC', 'Akkineniabhi2', 'shanu_deekshith', 'AadiSin28600239', 'surojit9647', 'officialrajkr', 'imyokes1', 'jeshy_sano']"
146,CricketNDTV,3,1776141,150637,9,"['cdeka678', 'jubinMchacko', 'PRATIKSINCE1999', 'sampath533', 'GUGUTEAMINDIA', 'Gobinaath16', 'iam_nagendra95', 'UtsavDutta18', 'Sports_NDTV']"
147,KKRiders,105,4643162,45402,31,"['srkianAmanking', 'AadiSin28600239', 'TusharBaghel_', 'amaanpathan056', 'Bidhin13147861', 'realanshuu', 'karthic18722690', 'gauravr73262284', 'FatimaZarrin3', 'BittuKu65208954', 'PKJillu', 'ArshadAlom15', 'Mohamma96372996', 'mayer_doi', 'QyamulUrfDiwana', 'MsvSaksham', 'iamsaif02', 'SRKCHENNAIFC']"
148,KKRiders,105,4643162,45402,42,"['srkianAmanking', 'AadiSin28600239', 'PareshSRKian', 'realanshuu', 'iamsaif02', 'SRKNashikCFC', 'SRKLaturCFC', 'SRKCHENNAIFC', 'rshah2611', 'SiddiqSha13', 'naveenrodrix', 'Barca_Makh', 'rahebarahman', 'Thalakannan98_', 'JacksonYT15', 'Chandra07641961', 'amankathuria_4u', 'scalpelinhand', 'Raja28O394']"
149,Movies4u_Officl,14,1703,3426,6,"['Only_Pavan1', 'Krishna24365301', 'SatyaMailavara1', 'RDominar', 'AakashDommaraju', 'knotsekhar']"
150,englandcricket,164,1200920,26519,44,"['RockzzzOn', 'surya11145', 'HeshadaSandeepa', 'JagathPriyanka8', 'RajanBrantly', 'Mrs_Worm', 'Bainesyy15', 'cookiewba', 'vikasithamvp', 'theshumail', 'Bluebird131999', 'tomroper87', 'DrxHamzakhan', 'Els_M02', 'ADAIRON', 'AqeelViews']"
151,ChloeAmandaB,835,126925,24455,262,"['AThadishetty', 'Sendhan283S', 'mohanani398', 'Imgokums7', 'Zayn261', 'CHANDRA37132330', 'ff_shyam', 'Prasanth32400', 'MonuKum98145964', 'ankitpandey_222', 'AjayVig12', 'Gopi238243385', 'Shubham81759074', 'Vignesh48230306', 'AnoopThakur089', 'kumarsumitsin08', 'RAH_0306', 'Anil_Pawanist', 'amarendrak176', 'Rahuldayanand05']"
152,shubh_ind,2945,7623,93650,2,"['pavan_sethi', 'donanantsingh']"
153,PGita21,518,116,4951,0,[]
154,masiemsoko,3251,5831,54735,0,[]
155,ComeOnCricket,59,18652,7988,19,"['Thalakannan98_', 'Rago_hitman', 'Naina60927092', 'ShortThirdMan93', 'Thalapathy2k1', 'Mr_hypo_thetic', 'SurajSh62486404', 'YuvanKu84773257', 'abdiratcult', 'Shrawan1498', 'Man_4Cricket', 'sejal_mokal', 'hitman20835', 'Abhicricket18', 'Mass_Cult_NTR', 'Gunu1803', 'MrStarksPeter', 'sibans_behera5']"
156,StarSportsIndia,260,5236799,144067,120,"['Spidey_Jana', 'AlwaysAdarsh_', 'Santhos74396593', 'Bikky87676083', 'NehaDub86934974', 'PalmistYash', 'INDRAATWEETS', 'Harsha80117765', 'SketchRahul2', 'impayal918', 'Yuvraaj1799', 'pullshotx45', 'MuslimR21670284', 'Mohankrishna_19', 'MohithKrishna47', 'JohnnyMukherje6', 'PrakharPandya4', 'JohnnyMukherje5', 'iamramviyyapu', 'JohnnyMukherje4']"
157,JioNews,74,17464,21705,445,"['PGita21', 'SantoshPethkar9', 'AkhilaBegum5', 'khemka_nidhi', 'RichardSamArul', 'VanshitaTalreja', 'manjeet_madam', 'MeghnaJ46032597', 'Kapinath440', 'glorious_mess86', 'manmoji_pahadi', 'Jagruti1810', 'amanrathore178', 'ImChandana01', 'musicmagic10', 'UmeshRUgale', 'Aa_mir_Khan', 'NamitaSasmal', 'SunilKumarSasm1', 'SonaliSBera']"
158,RVCJ_FB,445,304918,108753,49,"['DarlingAfreed', 'imbunny30', 'Strange69304388', 'EUPHORIA3333', 'thebadguy_18', '_Happy_Manish', 'AdarshS81511827', 'thepiyush23', 'rajeshcherry143', 'likesseriouslyy', 'AshishS81991759', 'SuryaRasigan20', 'harish_27gugan', 'ApoorvKhade', 'BHUTANIPRIYANSH', 'Imrahul19Gupta', 'StayJii']"
159,SantoshPethkar9,1385,203,17030,0,[]
160,cricketaakash,265,3619745,80323,273,"['Mishraj84836477', 'donnyankles', 'Pawan_Pk_Freak', 'TheWarrior0911', 'Eddie_eee', 'Sandun_R', 'mohanpgdm', 'PathumWimukthi7', 'catchakhilesh', 'braganzie', 'parts79', 'kishore0126', 'shafuuuuu1', 'abuharris085', 'sayandas2503', 'beingmirzaa', 'bharath9907', 'abdul_rehman263', 'LiyaZak', 'PushpendraVas10']"
161,UPSCPractice,0,259,11537,0,[]
162,mipaltan,171,6981569,70335,69,"['anky19120', 'AkhilAarya143', 'NehaDub86934974', 'RuhiSha24307662', 'prasadbhagat007', 'ImViratNavvy', 'PrasanthRoy143', 'DhfmDathu', 'MersalVasant45', 'Chandra07641961', 'JosephB80680425', 'Haribal87280756', 'SoniTayade', 'Jyotii515', 'iam_wasee_66', 'BobbiliSrinuvas', 'Thalapa54581909', 'AjayDblood', 'MDTariq82327730', 'LaxmanG967683']"
163,CSKFansOfficial,65,269107,14077,125,"['Yugathish1', 'i_8955', 'kareem4620', 'Singhkushal7', 'Raushan_803', 'raju_truly', 'UshaVer57739992', 'Riyariy02530070', 'ganeshmsdian7', 'go_knack07', 'Mohankrishna_19', 'Pavithraselvi2', 'SHAIKNASARAHAM1', 'GopicallisM', 'AadiSin28600239', 'KiranRe97483884', 'Ganesh90506190', 'MReventhiran']"
164,mipaltan,171,6981569,70335,24,"['anky19120', 'JosephB80680425', 'TigerTarak99991', 'AayushBohara20', 'Fahim6t', 'GBabu12021320', 'Naveen65702716', 'ILLUMINATI_ofcl', 'NaveenV14540448', 'ArunSethu13', 'AmarGokhale1', 'AlwayzJagadeesh', 'manjughiremath', 'iamRajP7', 'MishraPriyanci', 'Gauravl28031995', 'MLokeshReddy126', 'GlitteryGaurav', 'Kaithisivaspd', 'AjayDblood']"
165,ahmadjutt006,4,23,37,2,"['sunny63747546', 'ahmadjutt006']"
166,TheRealPCB,175,3711543,43963,9644,"['haliass', 'Daniyal43033779', 'DrAsifOfficial', 'thehmsofficial', 'Raz_khan789', 'MuqaribKhurram', 'RomanKh51761125', 'InamUlH23479244', 'jabri_shah', 'nafrez560', 'TalalGemini', 'HaneenQayyum', 'mysticmiyy', 'indCinetrack', 'varung123', 'seval_official', 'richadams439', 'Srhfans1']"
167,mipaltan,171,6981569,70335,30,"['anky19120', 'JosephB80680425', 'Manikan28012300', 'StanOfSachin', 'ItSmESasnkSasi', 'TigerTarak99991', 'AayushBohara20', 'TusharBaghel_', 'Naveen65702716', 'RavisRavis8', 'AjayDblood', 'MDTariq82327730', 'lphagodvalhalla', 'urstruly_msc', 'jackspho', 'Sukhmeet000087', 'ArunSethu13', 'Gokul_INC', 'Navi_Vennavalli', 'MLokeshReddy126']"
168,CricFansWorld,144,1685,627,0,[]
169,ESPNcricinfo,207,6329498,180426,21,"['Dipendr76370996', 'monalissaa22', 'ViswaW', 'mansurmishal', 'AqeelViews', 'REHANRAZAQADRI', 'Tapanjt2', 'AzharUd15300902', '2ooth_Less', 'imsbhatt0707', 'ayaz_khan007', 'thisz_rohit', 'ShivamP08088890', 'Its_JunaidAkh', 'tarunkholi4', 'VijayOfficiall', 'CricStreamsTv', 'minhazshaik07', 'Udayviratian18']"
170,RealAshish7,2092,2372,18581,0,[]
171,mipaltan,171,6981569,70335,52,"['anky19120', 'GulshanDharne', 'ImViratNavvy', 'scalpelinhand', 'rohithrediee07', 'JosephB80680425', 'Mr_hypo_thetic', 'TigerTarak99991', 'Sandy_GirlRider', 'RanjithJilla9', 'Sasikan48989252', 'AayushBohara20', 'veersub', 'Naveen65702716', 'StanOfSachin', 'f_h_khan', 'Saran53747655', 'MLokeshReddy126', 'PamisettySivas1']"
