,username,following,followers,totaltweets,retweetcount,retweeters
157,DebdulalSunita,1470,1056,41340,6,"['MsRDutta', 'tanvitare', 'TheEnigmatic_1', 'ab50026084', 'Sushantify', 'NipunNanda']"
158,Rajeshs09315524,312,368,58336,2,"['AdnanMa15467407', 'Sanjay_SSRIANS']"
159,shakir4804,661,252,14257,1,['Priya25712459']
160,_IAmThat__,319,233,15627,1,['VishwambharWad']
161,VISHALJ17021983,2899,1220,29014,0,[]
162,meera029,1608,1857,58254,4,"['DebdulalSunita', 'KAMALJE66204180', 'Mahakaal08']"
163,RahulMi46867098,661,126,1629,17,"['SSSRRRR121', 'mehtaa05', 'VivekVirtual', 'AbhimishraHp', 'bhandarik', 'Shyam61539304', 'swamydada1006', 'sarinmall85', 'MohitMk10223266', 'Riderkaranshah', 'MegaFon86018955', 'Sanjay34066876', 'vinodkumarnai9', 'Akanksh30607768', 'ChinniSurya2']"
164,ThePriyankaIND,4966,3215,126,5,"['SSSRRRR121', 'ak6RAMROM', 'gauravmishra999', 'amarnat47594184', 'youtubegpboys']"
165,diksha24431935,276,577,69416,23,"['logical01801129', 'Patriot22157072', 'RomanReigns_123', 'Abhishe28913791', 'NipunNanda', 'Pinky08448937', 'Sushantlove14', 'Geetha55795096', 'SmyCraze', '____SUSHANT____', 'Shefali2303', 'nona95903460', 'dineshkum123', 'Anshraj52038101', 'RRS_InnerVoice', 'kaptan_spunky', 'FabulousRaviRaj', 'TheEnigmatic_1', 'its_your_komal']"
166,Sushantify,3608,8424,67683,173,"['Parul_TM', 'nona95903460', 'A12323872072', 'RASHSSRIAN', 'Ansh27512749', 'imdeb_s', 'Vandanaoz', 'madzS', 'patel310', 'SSRisMyworld2', 'Mg96725166', 'PRADEEP95372681', 'RRS_InnerVoice', 'TapasyaShiva', 'Aaditya84657101', 'Ninjaroulette1', 'VISHYOU', 'SanjayP82830944', 'AdityaP44094595']"
167,itsNitikaSingh,314,4654,14860,234,"['Priya25712459', 'Patriot22157072', 'Aradha8206', 'DrNMNahar', 'San7155872322', 'KarunaKesharwa2', 'LPatwar', 'Geetha55795096', 'deepakb14', 'monu_m85', 'Sachin48626657', 'PushpanandV', 'Real_Hemlata', 'Saha97401862', 'Jaya55757051', 'robot_sachin', 'Pammi37293516', 'Yogi68340740', 'im___SSRian']"
168,Novely_kumar,27,291,2216,84,"['JaneZakya', 'Priya25712459', 'RomanReigns_123', 'Saumya_Mishra2', 'DrNMNahar', 'Anonymo76620225', 'VIKASK88090113', 'hariomsingh1071', 'KarunaKesharwa2', 'tripathijianil', 'MaztazD', 'WyoEV3ALqksUTuB', 'AkhandP46683395', 'ShyamKr8789', 'monu_m85', 'nona95903460', 'dineshkum123', 'Neelima17734373', 'PushpanandV']"
169,DemonGod21,635,469,7417,88,"['anonymousakura', 'Kinjalll3', 'Patriot22157072', 'RomanReigns_123', 'Surbhi58711329', 'SaricaYadav', 'MEENU82433774', 'Sushantify', 'MadhuMalti4', 'Geetha55795096', 'nona95903460', 'bhatia_anand', 'monu_m85', 'UKR89415360', 'dineshkum123', 'Ansh27512749', 'Mg96725166', 'PRADEEP95372681', 'Susma484']"
170,SowmyaAnanthan,651,530,23380,45,"['Patriot22157072', 'DrNMNahar', 'Manisha63470447', 'diksha24431935', 'monu_m85', 'UKR89415360', 'dineshkum123', 'SanjayP82830944', 'logical01801129', 'Anuja70285', 'SaiManjusha96', 'BlueMoo98340726', 'Fi84ri8', 'NarayanKachgun2', 'Lovelyevening1', 'sushdishaTer', 'Bal_0212', 'HeenkendaUdeni', 'nandini051']"
171,nandini051,3446,2069,33769,4,"['Patriot22157072', 'Healing_Angel33', 'RRS_InnerVoice', 'SSRMUFOREVER86']"
172,Angry_Bot14,4909,4472,86884,151,"['Patriot22157072', 'Sagar80523719', 'Manisha63470447', 'KarunaKesharwa2', 'Sunilrojasara5', 'SaiLove07301686', 'Remember8_13Jun', 'WyoEV3ALqksUTuB', 'stranger1430', 'AnjaliBodhanka1', 'monu_m85', 'Sachin48626657', 'UKR89415360', 'Ankur_Justice', 'dineshkum123', 'itsmanashiSSR', 'BhawnaBatra20', 'hindu1234567892', 'SSRisMyworld2']"
173,SsrHerefor,840,1196,22203,108,"['Patriot22157072', 'kalicharanjan', 'KarunaKesharwa2', 'monu_m85', 'PushpanandV', 'SanjayP82830944', 'Raj77859883', 'Bhavna080808', 'cxrize_joy', 'RCkmkb', 'singhalbee', 'terabaaapkabap', 'BikkiSatish', 'HarshaAshram', 'Yagnik53320919', 'Balwind65030527']"
174,Sushantify,3608,8424,67683,68,"['Patriot22157072', 'BorkarSalil', 'shikhapatiyal', 'imKaranOBEROI', 'dineshkum123', 'SRajput84903464', 'amitbaitha94', 'Ravindr83739277', 'RushabhRao13', 'Shumi1107', 'yamini1991110', 'Rajeshs09315524', 'Ninjaroulette1', 'Anuja70285', 'Jayashr74299878', 'Nomad2210', 'pkjain4620011', 'BabyPink1803', 'Justice36673697']"
175,Sushantify,3608,8424,67683,306,"['BorkarSalil', 'Patriot22157072', 'DrNMNahar', 'KarunaKesharwa2', 'WyoEV3ALqksUTuB', 'monu_m85', 'AdityaP44094595', 'SanjayP82830944', 'AnkitD140195', 'Atul__Kaulgud', 'ok97095868', 'truth_wl_win', 'anshoo_c', 'Amitsalwan2', 'TheoDia07928816', 'MegaFon86018955', 'RituPar61044376', 'PS32887341', 'napolo059']"
176,raj4_ssr,3142,2322,26390,80,"['Tweetsoni1', 'Patriot22157072', 'monu_m85', 'Sachin48626657', 'dineshkum123', 'realketsan', 'Goapl631747211', 'ShlokSinghi', 'avi_cool_dude', 'RParsipanny', 'Omprakash2321', 'AjaySakala', 'ManishK91071785', 'singhalbee', 'Atul__Kaulgud', 'AyushSi75593973', 'Rakesh_Kotian', 'HrishikeshSB2']"
177,NYTraveler2,191,295,29875,44,"['Tweetsoni1', 'Patriot22157072', 'maxyadneo', 'shikhapatiyal', 'VermaJiii4', 'DeeptiCharolkar', 'smttrvd72', 'MysticalIndia_', 'ApurvaU21', 'itsshilpasamai', 'Anita12066711', 'AnkitSh64705684', 'sakshisinghh74', 'Supriya84252143', 'Purvi40400922', 'Its_Nistha', 'SiddhitaUdeg', 'Nishi59696719']"
178,OllKrollRoast,752,242,338,0,[]
179,SelfMusing_Sush,326,106,7490,242,"['Patriot22157072', 'Indraji89166652', 'BorkarSalil', 'poojaAg08021806', 'DrNMNahar', 'VIKASK88090113', 'hariomsingh1071', 'pranit63', 'SSRawat33971220', 'iJaydipSolanki', 'KarunaKesharwa2', 'tripathijianil', 'Aditya24legend', 'shikhapatiyal', 'vikashk91446461', 'WyoEV3ALqksUTuB', 'YashiSi85005545', 'YashDhanuka14', 'Ro_hit77', 'monu_m85']"
180,Sushantify,3608,8424,67683,414,"['Patriot22157072', 'BorkarSalil', 'iJaydipSolanki', 'KarunaKesharwa2', 'Aditya24legend', 'shikhapatiyal', 'TYAGI89220575', 'monu_m85', 'i_akshith_', 'SanjayP82830944', 'Addictedtosush2', 'midhunroy26281', 'gitaprian', 'cxrize_joy', 'Omprakash2321', 'AjaySakala', 'anki_ank', 'singhalbee']"
181,MB196_,913,977,19726,531,"['Patriot22157072', 'anuphalkatti', 'BorkarSalil', 'VIKASK88090113', 'hariomsingh1071', 'SSRawat33971220', 'iJaydipSolanki', 'KarunaKesharwa2', 'tripathijianil', 'rajukrnishad', 'blazewada1', 'SonuYad75167322', 'rahulkindore', 'monu_m85', 'Ansh27512749', 'SanjayP82830944', 'Bradverso', 'GM18130994', 'Mumbai28071986']"
182,pradeep_ruby,178,76,919,0,[]
183,Raghvender_,388,238,12523,0,[]
184,ModakEsha,1299,1444,112504,241,"['Patriot22157072', 'BorkarSalil', 'poojaAg08021806', 'sairam_murahari', 'hariomsingh1071', 'KarunaKesharwa2', 'capricornjan1', 'shikhapatiyal', 'ShyamKr8789', 'monu_m85', 'Saurabh82165631', 'dineshkum123', 'Vid414', 'Garima77257554', 'SumanSaroha2', 'Ahirhiren999', 'AdityaP44094595', 'iamkomal130']"
185,Sushantify,3608,8424,67683,340,"['Patriot22157072', 'BorkarSalil', 'prantiksarkar9', 'VIKASK88090113', 'AMITBAURI_420', 'shikhapatiyal', 'sumedhaarya16', 'AkhandP46683395', '08Akki21', 'monu_m85', 'anuragjha17', 'dineshkum123', 'Ghanshy89197647', 'Taani_1234', 'i_akshith_', 'Ahirhiren999', 'Jain_payall', 'Ravi_Bugade']"
186,Mahadev_Gulshan,2107,2338,176744,12,"['Patriot22157072', 'VishwambharWad', 'ShyamaV1', 'RajArya86609793', 'MEENU82433774', 'Sushantify', 'immortalsush_', 'Bhumika93226564', 'RakheeDubey4', 'RajeshKumar_TT', 'nona95903460', 'RD54799715']"
187,Sushantify,3608,8424,67683,361,"['Patriot22157072', 'BorkarSalil', 'RiTuJai45633728', 'RomanReigns_123', 'DrNMNahar', 'prantiksarkar9', 'Bhavika75786989', 'PriyaSingh169', 'monu_m85', 'Sachin48626657', 'nona95903460', 'UKR89415360', 'Ankur_Justice', 'dineshkum123', 'tripathi2502', 'SushantOnly', 'bhagatsingh04', 'TrueManbharat']"
188,Sushantify,3608,8424,67683,183,"['Patriot22157072', 'RomanReigns_123', 'poojaAg08021806', 'DrNMNahar', 'prantiksarkar9', 'KarunaKesharwa2', 'Arihunt26', 'imKaranOBEROI', 'BVNarayana7', 'Geetha55795096', 'ichiragks', 'TYAGI89220575', 'monu_m85', 'GauriSh00526155', 'UKR89415360', 'nona95903460', 'Ankur_Justice', 'dineshkum123', 'PiyushK48651786', 'SRajput84903464']"
189,GemsOfBollywood,10,147076,3241,365,"['DeshiJhota', 'Indraji89166652', 'Patriot22157072', 'usa_g', 'BorkarSalil', 'poojaAg08021806', 'DrNMNahar', 'MUHAMMA13848380', 'prantiksarkar9', 'Dishadivine', 'VIKASK88090113', 'KarunaKesharwa2', 'jayashri_rane', 'Adityajha85', 'dablife247', 'shikhapatiyal', 'blazewada1', 'ShyamKr8789', 'monu_m85', 'dineshkum123']"
190,Healing_Angel33,1276,1365,42217,1,['IWarrior007']
191,MEENU82433774,133,157,14424,14,"['Patriot22157072', 'always73476171', 'madzS', 'itsSSRvibes', 'KVD60149055', 'StingBee12', 'boycott_halaal', 'MEENU82433774', 'SeemaR001', 'Anoop59643888', 'daragakhal', 'diksha24431935', 'TheEnigmatic_1', 'Sushantify']"
192,itsNitikaSingh,314,4654,14860,15,"['RangeRoverHR51', 'Patriot22157072', 'Hiral_6_12', 'NipunNanda', 'dineshkum123', 'Shivangj42', 'SanjayP82830944', 'SelfmusingSSR7', 'im___SSRian', 'VISHYOU', 'anonHaak', 'TheEnigmatic_1', 'Shelly47145525', 'boycott_halaal']"
193,TomBhaiSSRian,1931,3005,178123,58,"['Patriot22157072', 'RomanReigns_123', 'Remember8_13Jun', 'dineshkum123', 'BhawnaBatra20', 'Ansh27512749', 'SSS_Ashu', 'Nyay4SSR', 'matrixpreety', 'nishac12300', 'Abhishe50965999', 'KiHoya2', 'TapasyaShiva', 'IamChaitali321', 'Aaditya84657101', 'its_NixN', 'DivkerSarita', 'Candid_Nature', 'manishavak']"
194,SupriyaSSR3007,1100,1046,18441,8,"['Patriot22157072', 'RomanReigns_123', 'RitwijSasmal', 'DIPIKA76375797', 'truth_wl_win', 'SanjayP82830944', 'Sushantify', 'TheEnigmatic_1']"
195,Ishu_1611,950,1167,52412,31,"['Patriot22157072', 'RomanReigns_123', 'sairam_murahari', 'monu_m85', 'Manisha63470447', 'Remember8_13Jun', 'NipunNanda', 'always73476171', 'Geetha55795096', 'dineshkum123', 'atulsinha02', 'ritikamagotra', 'Shivangj42', 'amitbaitha94', 'itsSSRvibes', 'FabulousRaviRaj', 'im___SSRian', 'rachel_tomnrach', 'Sushant67444910']"
196,im___SSRian,660,633,59292,45,"['Patriot22157072', 'RomanReigns_123', 'ARPITIMSR', 'Remember8_13Jun', 'NipunNanda', 'aperspective5', 'RD54799715', 'MamataP64733713', 'Geetha55795096', 'AnjaliBodhanka1', 'monu_m85', 'UKR89415360', 'RAVIPAN59267102', 'dineshkum123', 'nona95903460', 'Satveer72113655', 'Anshraj52038101', 'SRajput84903464', 'BhawnaBatra20']"
197,itsNitikaSingh,314,4654,14860,37,"['Patriot22157072', 'monu_m85', 'Manisha63470447', 'KarunaKesharwa2', 'Hiral_6_12', 'Abhishe28913791', 'Remember8_13Jun', 'NipunNanda', 'spkumarsuni', 'Geetha55795096', 'AdityaBijan', 'UKR89415360', 'dineshkum123', 'Aditya977027222', 'NipaInamdar', 'ashishpandey___', 'Aaditya84657101', 'Lakhwin90458679', 'Shivangj42']"
198,ShashidharSS2,98,44,136,1,['SSSRRRR121']
199,RaySujata2020,97,56,3125,19,"['Patriot22157072', 'RomanReigns_123', 'Rai_jijeevisha', 'Dishadivine', 'Godisgr82126671', 'PragtiSharma13', 'NipunNanda', 'IndianGeronimo', 'NidhiAr56074906', 'nona95903460', 'KVD60149055', 'anubaldhe12', 'dream100more', 'Sanatani333', 'NayaniThennako1', 'Dave_7_7', 'SRajput84903464']"
200,ManishPangotra5,1666,2060,77406,8,"['SSSRRRR121', 'ManishPangotra5', 'Ishu06973637', 'Nikita_ox', 'lokeshbali', 'truth_wl_win', 'dr_pb_thinks', 'Soumyajit2029']"
201,nandini051,3446,2069,33769,15,"['Patriot22157072', 'Ashwini797975', 'Remember8_13Jun', 'SSRMUFOREVER86', 'lokitty2001', 'Bharati80405396', 'SSRaliveinme', 'Tista1819001', 'k_ttam', 'kvi10981098', 'Rose4SSR', 'Fightersushant1', 'BappaManab', 'iki1504', 'Santosh61536729']"
202,shrawan20104132,5000,367,1970,17,"['Patriot22157072', 'RomanReigns_123', 'Remember8_13Jun', 'Lakhwin90458679', 'Geetha55795096', 'Vandana05715030', 'Shireen22337881', 'Mg96725166', 'Shumi1107', 'Pinky77424095', 'TheEnigmatic_1', 'desh_neel', 'Sushantify', 'AbhishekPandila']"
203,DemonGod21,635,469,7417,27,"['Patriot22157072', 'RomanReigns_123', 'DrNMNahar', 'Nyay4SSR', 'hariomsingh1071', 'Manisha63470447', 'ruchi88462910', 'KarunaKesharwa2', 'hereforjusticeM', 'GauriSh00526155', 'Fightersushant1', 'sanyal_rima', 'ships9999', 'HeliPandya8', 'SRajput84903464', 'MiranAmber', 'SaricaYadav', 'Sushantify', 'hettvyas', 'BackupSsr']"
204,__abhi09,2600,1020,37565,13,"['Patriot22157072', 'RomanReigns_123', 'MysticalIndia_', 'Geetha55795096', 'SanjayP82830944', 'Anoop59643888', 'itsSSRvibes', 'jkpanda1234', 'DIPIKA76375797', 'khushi910123', 'yamini1991110', 'truth_wl_win', 'Sushantify']"
205,weathercover,4995,1830,28061,8,"['Patriot22157072', 'Sushant15880907', 'VishwambharWad', 'mahto_nihal', 'TheEnigmatic_1', 'Sushantify', 'Disha_SSR_', 'JaanNisar_1']"
206,imdeb_s,754,879,78987,46,"['Patriot22157072', 'RomanReigns_123', 'JoanRod90339712', 'capricornjan1', 'Remember8_13Jun', 'NipunNanda', 'Bigbossdddkkk', 'zarabiNH', 'Geetha55795096', 'MEENU82433774', 'sjhf777', 'monu_m85', 'Sachin48626657', 'UKR89415360', 'Kranti_here', 'IMS26780583', 'dineshkum123', 'nona95903460', 'Garima77257554']"
207,GoyalPradeepCA,1847,1298,52590,4,"['SMenon04', 'VishwambharWad', 'NipunNanda', 'Umrkhalil227661']"
208,Sushantify,3608,8424,67683,330,"['SanjuIsmart', 'BorkarSalil', 'DrNMNahar', 'VIKASK88090113', 'KarunaKesharwa2', 'shikhapatiyal', 'vikashk91446461', 'WyoEV3ALqksUTuB', 'unnati_ashley', 'SonuYad75167322', 'TYAGI89220575', 'monu_m85', 'Ansh27512749', 'i_akshith_', 'SinghAashu26', 'SanjayP82830944', 'Bradverso', 'GM18130994', 'Mumbai28071986']"
209,RICKI75268441,1785,599,55867,52,"['BorkarSalil', 'poojaAg08021806', 'VIKASK88090113', 'kalicharanjan', 'SSRawat33971220', 'KarunaKesharwa2', 'monu_m85', 'Saurabh82165631', 'dineshkum123', 'RajatSi49139121', 'SanjayP82830944', 'GM18130994', 'Ramk0074', 'DrNidhimotwani', 'Omprakash2321', 'Atul__Kaulgud', 'HarshaAshram', 'Lovelyevening1']"
210,logical01801129,201,300,64602,1,['SMenon04']
211,Healing_Angel33,1276,1365,42217,0,[]
212,robot_sachin,193,429,5110,24,"['VishwambharWad', 'PreetiMehlawat2', 'Patriot22157072', 'RomanReigns_123', 'Manisha63470447', 'Remember8_13Jun', 'NipunNanda', 'Geetha55795096', 'nona95903460', 'KTwi', 'Jignesh46660455', 'dineshkum123', 'Anshraj52038101', 'RRS_InnerVoice', 'dream100more', 'Vandana05715030', 'Shivangj42', 'SSRisMyworld2']"
213,Khan_Junaid83,300,150,8161,0,[]
214,anonymousakura,69,28,606,0,[]
215,DareDevilAnk,1892,3294,43982,42,"['Patriot22157072', 'RomanReigns_123', 'DrNMNahar', 'KarunaKesharwa2', 'HindustanVikas', 'Vandana05715030', 'rahuls1032', 'Sushantify', 'flateEarth87', 'Remember8_13Jun', 'SandyK62863323', 'PriyaSi47091986', 'TYAGI89220575', 'Ansh_0809', 'ShyamKr8789', 'itskaruna28aug', 'Angry_Bot14', 'AdnanMa47574375', 'aditi_verma865', 'nona95903460']"
216,shabaazmansoori,140,96,4567,0,[]
217,anonymousakura,69,28,606,0,[]
218,itsshilpasamai,396,1879,23831,391,"['BhaveshManani4', 'BorkarSalil', 'RomanReigns_123', 'DrNMNahar', 'AbdulAzizAbdWa1', 'kamal_4518', 'SSRawat33971220', 'Rahul_Crasy143', 'KarunaKesharwa2', 'Reethu95599634', 'Karthik87895464', 'tripathijianil', 'VivekMi75336640', 'capricornjan1', 'shikhapatiyal', 'AtanuSymbi', 'anand766', 'DEEPAK281293', 'rovidAlon', 'SonuYad75167322']"
219,versubh2020,935,233,50681,1,['Dave_7_7']
220,Healing_Angel33,1276,1365,42217,1,['its_sush_fan']
221,Healing_Angel33,1276,1365,42217,1,['its_sush_fan']
222,Healing_Angel33,1276,1365,42217,0,[]
223,sstshrya,38,17,3413,0,[]
224,chandump,201,235,12997,3,"['RomanReigns_123', 'SSRMUFOREVER86', 'bhawnab12092209']"
225,Healing_Angel33,1276,1365,42217,0,[]
226,Pramilajoshi20,892,934,135418,4,"['RomanReigns_123', 'SSRMUFOREVER86', 'Anoop59643888', 'itsSSRvibes']"
227,ItsSHR21,118,39,2310,9,"['RomanReigns_123', 'PragtiSharma13', 'Ankur_Justice', 'TinaNairss', 'sjhf777', 'Manisha63470447', 'AshishSantosh1', 'Sushantify', 'SSRMUFOREVER86']"
228,RajeshK49676278,462,486,90828,1,['RomanReigns_123']
229,Sushantify,3608,8424,67683,10,"['RomanReigns_123', 'Geetha55795096', 'itsSSRvibes', 'RitwijSasmal', 'BVNarayana7', 'Sushant67444910', 'jkpanda1234', 'DIPIKA76375797', 'pari_575', 'truth_wl_win']"
230,PratikJ93698881,124,73,2889,8,"['RomanReigns_123', 'AnjanKarChamp', 'nona95903460', 'simmy65406472', 'raman_lalita', 'Iamprabha2', 'HindustanVikas']"
231,Harvi_Basran,160,24,405,0,[]
232,RajeshK49676278,462,486,90828,14,"['RomanReigns_123', 'Mohinee14', 'NeetuPratab', 'Anshraj52038101', 'Poushalimukher7', 'ShuchitaMishra0', 'ssrians4ssr', 'its_ssrwarrior', 'manishavak', 'Q2L131rKHGGxcqt', 'Deenuboy', 'SonaraoSR', 'SushantMH4747']"
233,Healing_Angel33,1276,1365,42217,0,[]
234,SeemaR001,40,116,14278,16,"['RomanReigns_123', 'NipunNanda', 'Geetha55795096', 'Shivangj42', 'Anoop59643888', 'itsSSRvibes', 'RitwijSasmal', 'santosh_jsr', 'logical01801129', 'DIPIKA76375797', 'Nirmay1111', 'truth_wl_win', 'yamini1991110', 'desh_neel', 'Sushantify']"
235,Healing_Angel33,1276,1365,42217,0,[]
236,PhoenixPRIYA25,873,1339,106923,33,"['RomanReigns_123', 'Anuja70285', 'Anshu_AMU', 'Tanutoor85', 'IamChaitali321', 'Aaditya84657101', 'its_NixN', 'manishavak', 'HashiTammy', 'PhoenixPRIYA25', 'umBIn3ocwyr8QKP', 'SonaraoSR', 'tinassrian', 'jkpanda1234', 'Ssrdishajustice', 'imdeb_s', 'RushabhRao13', 'kundu_koushani', 'Khushi4justice']"
237,sstshrya,38,17,3413,0,[]
238,SeemaR001,40,116,14278,19,"['RomanReigns_123', 'Lakhwin90458679', 'Shivangj42', 'SanjayP82830944', 'itsSSRvibes', 'im___SSRian', 'Shumi1107', 'RushabhRao13', 'logical01801129', 'santosh_jsr', 'daragakhal', 'sram610', 'Tanu4Sush', 'truth_wl_win', 'yamini1991110', 'Pinky08448937', 'MEENU82433774', 'Sushantify', 'ravipatel72224']"
239,Healing_Angel33,1276,1365,42217,0,[]
240,mesushovan,80,746,51703,0,[]
241,desh_neel,1300,276,43448,25,"['RomanReigns_123', 'VachhetaBhavesh', 'monu_m85', 'KarunaKesharwa2', 'kuldeep12327367', 'Remember8_13Jun', 'NipunNanda', 'Geetha55795096', 'ShobhaDeshmane', 'dineshkum123', 'AdityaBijan', 'itsSSRvibes', 'RushabhRao13', 'Shumi1107', 'DeepaShiv2', 'SeemaR001', 'Anoop59643888', 'MEENU82433774']"
242,sstshrya,38,17,3413,0,[]
243,TomBhaiSSRian,1931,3005,178123,38,"['ShyamaV1', 'RomanReigns_123', 'SushantLeague', 'its_sush_fan', 'VRahogati', 'Cyia4SSR', 'SumitaBasuRoy2', 'Pramilajoshi20', 'AnjaliBodhanka1', 'PureLove4SSR', 'IAMAANSH', 'itnikhushi', 'Sushant67444910', 'Manny_Arpita', 'SSR14Jun20', 'RockstarSSR98', 'jackkate4ever', 'Rajeshs09315524', 'L_O_S_E_R_BOY', 'Sourabh04306714']"
244,anonHaak,2475,727,42954,5,"['JhalmuriM', 'Godisgr82126671', 'SRajput84903464', 'AdityaS15732940', 'anonHaak']"
245,Healing_Angel33,1276,1365,42217,0,[]
246,Healing_Angel33,1276,1365,42217,0,[]
247,RRS_InnerVoice,1679,1799,112584,3,"['Marilyn33762108', 'Phoenix4Self', 'RRS_InnerVoice']"
248,Healing_Angel33,1276,1365,42217,0,[]
249,shet47,58,22,2267,0,[]
250,spriyaofficial,646,133,1092,1,['Ishu06973637']
251,ajayiit_r,87,2,502,3,"['Ishu06973637', 'simmy65406472', 'MUHAMMA13848380']"
252,digitalinspires,24,33,1669,4,"['RD64670982', 'SMenon04', 'Spa77591388', 'MeenaDasNarayan']"
253,RRS_InnerVoice,1679,1799,112584,7,"['Healing_Angel33', 'AshuSin44884953', 'VishwambharWad', 'im___SSRian', 'Snigdhapriya7', 'itsG4SSR', 'RRS_InnerVoice']"
254,digitalinspires,24,33,1669,4,"['SMenon04', 'Spa77591388', 'Justice132465', 'MeenaDasNarayan']"
255,bhatgau,263,341,16249,1,['Ishu06973637']
256,bvkreddy14,104,104,690,1,['VishwambharWad']
257,bhatgau,263,341,16249,1,['Ishu06973637']
258,Soumyajit2029,5000,2691,58215,2,"['Berry34240133', 'umalakshmiram']"
259,anuinc2010,278,276,33165,0,[]
260,ArundhatiNagar,1126,782,8248,6,"['Raulmon19542935', 'sinhapurna13', 'shaajay82', 'RajivRanjanRa16', 'RakeshS16832632', 'IndiaUnleashed_']"
261,Ishu_1611,950,1167,52412,13,"['anuinc2010', 'UKR89415360', 'nona95903460', 'Vandana05715030', 'Shireen22337881', 'SRajput84903464', 'Anku_hihu', 'Shumi1107', 'TheEnigmatic_1', 'desh_neel', 'HindustanVikas', 'Poojasmanu', 'Sushantify']"
262,iamshraddhapanj,1009,4636,15756,12,"['simmy65406472', 'VishwambharWad', 'NipunNanda', 'Geetha55795096', 'lv_vishwas', 'TheEnigmatic_1', 'its_ssr_shahil', 'AdityaC20727886', 'Anshraj52038101', 'nona95903460', 'Anshu_AMU']"
263,anuvashisth2016,639,343,2652,2,"['simmy65406472', 'CMokalkar']"
264,shreyapataskar2,116,41,193,1,['simmy65406472']
265,BlueFoxShining,57,36,2534,0,[]
266,itsshilpasamai,396,1879,23834,1,['DrNMNahar']
267,itsshilpasamai,396,1879,23834,1,['DrNMNahar']
268,itsshilpasamai,396,1879,23834,17,"['DrNMNahar', 'findingUinDsky', 'manishavak', 'Ichinen17', 'amazing43068152', 'Sunny74240064', 'Sanhita4SSR', 'Sanra05', 'Gurpree25265513', 'Bakshi4ever', 'Satya91539128', 'MCrustna', 'TrueColoursOnly', 'avengersrise', 'PhoenixPRIYA25', 'itsshilpasamai']"
269,bhatgau,263,341,16249,0,[]
270,Sushantify,3608,8423,67683,332,"['DrNMNahar', 'SumitKu65881583', 'BJPVikasMishra', 'skumar74505819', 'truth_wl_win', 'anshoo_c', 'TheoDia07928816', 'Deveshk23329357', 'prantiksarkar9', 'PERMANL07671043', 'Vaibhav61886723', 'AnkitD140195', 'Prashan61607181', 'dineshkum123', 'Kaur0Kuljit', 'SagarDu28828693', 'kun_fayaa_kun', 'Jaya55757051']"
271,JChapru,5,0,12,0,[]
272,Rumi91992555,34,5,1919,0,[]
273,nobuddy772100,2520,2687,193,181,"['prantiksarkar9', 'Shivangj42', 'rachel_tomnrach', 'im___SSRian', 'RushabhRao13', 'NeetuSi83340573', 'Roopesh47458353', 'Bhavna080808', 'Harshad94311493', 'NEELAMBERDEWANG', 'NipunNanda', 'HarshaAshram', 'KpSingh60262414', 'im__tanweer', 'SharadKumarJa', 'SanjayP82830944']"
274,HinduCrusader2,500,36,2229,0,[]
275,itsNitikaSingh,314,4654,14860,60,"['AdarshT15780635', 'jayashri_rane', 'MiraSachan', 'nona95903460', 'A12323872072', 'Mg96725166', 'PRADEEP95372681', 'Ravi_OO5', 'Shefali04261994', 'Shruti_SSR', 'Zarina86260545', 'RavinderVirdi26', 'Rumi91992555', 'Sanjana45722432', 'Manisha63470447', 'Shri25012017', 'ARP000115', 'HimashieG', 'AlluringPikachu']"
276,Remember8_13Jun,229,241,80000,1,['AdarshT15780635']
277,InsanelyBuddha,1103,329,6586,5,"['RishikaShetty7', 'VishwambharWad', 'PriyaSi47091986', 'NipunNanda', 'Umrkhalil227661']"
278,tinassrian,224,238,17023,11,"['MysticalIndia_', 'VishwambharWad', 'nona95903460', 'Vandana05715030', 'AnjaniShidham', 'Sushantify', 'TomBhaiSSRian', 'itsSSRvibes', 'TheEnigmatic_1', 'RitwijSasmal']"
279,Bhavna080808,218,369,50172,19,"['MysticalIndia_', 'Satveer72113655', 'IMS26780583', 'Shelly47145525', 'RITESH72419829', 'EurydiceSsr', 'Vandana05715030', 'itsSSRvibes', 'immortalsush_', 'KVD60149055', 'RitwijSasmal', 'BVNarayana7', 'Shumi1107', 'jkpanda1234', 'NayaniThennako1', 'DIPIKA76375797', 'TheEnigmatic_1', 'hopegiver4747', 'Sushantify']"
280,itsG4SSR,618,611,57130,4,"['AshuSin44884953', 'VishwambharWad', 'im___SSRian', 'RRS_InnerVoice']"
281,itsshilpasamai,396,1879,23834,2,"['I_Am_Roy18', 'itsshilpasamai']"
282,VRspeaking,3,62,4366,0,[]
283,Yashsha946294,298,46,440,0,[]
284,xdavedis,139,36,451,0,[]
285,spriyaofficial,646,133,1092,0,[]
286,AhujaRanjeeta,323,520,101141,4,"['RRS_InnerVoice', 'Justice78602373', 'VishwambharWad', 'cv148']"
287,conscientious03,2449,716,13120,0,[]
288,distroyall,583,151,513,3,"['Sagar92P', 'mrvikaspandey', 'pathaksunils']"
289,_DipayanSain,7,84,891,0,[]
290,Mahadev_Gulshan,2107,2338,176744,4,"['divyanand217', 'VishwambharWad', 'RD64670982', 'Sushant67444910']"
291,conscientious03,2449,716,13120,1,['conscientious03']
