,username,following,followers,totaltweets,retweetcount,retweeters
191,NavJB,714,2339,2782,47,"['JFSebastian146', 'jlMQPxK2RnMtrD4', 'armanosheel', 'Gautam23379', 'SOlga850312', 'stethoxa1', 'LvsIgrc98bJC4Xg', 'JFSebastian146', 'mikepattanakul9', 'liznentwig7', 'frankte70289761', 'HaBalderas2', 'barbarfoster202', 'chamber670w', 'lekisha_e', 'drewjam73404191', 'mikangu99387679', 'jackifroehler9', 'jaynemaniccia21']"
192,MendacityAbout,970,222,96832,0,[]
193,NICK4WA,5068,8842,764,12,"['ContentTBA', 'walker26274533', 'reyoutwest', 'MaryM96095506', 'Marie14259733', 'heilmanbaRobert', 'ZEphotographic', 'DiCoach', 'JFSebastian146', 'Sandrakicks1', 'angeleyez407', 'Colleen032000']"
194,Alima1000,275,186,19033,2,"['JFSebastian146', 'Alima1000']"
195,festivalbharat,89,9605,5185,7,"['ChavinNikel', 'myiIFudWFm2mFOw', 'JFSebastian146', 'amit30980', 'prasadhemant', 'vishwa_samvad', 'CittiMedia']"
196,Alima1000,275,186,19033,2,"['JFSebastian146', 'Alima1000']"
197,Mrgiarc,4395,3867,21841,1,['JFSebastian146']
198,BLMProtestBot,0,163,5297,0,[]
199,Alima1000,275,186,19033,1,['Alima1000']
200,Alima1000,275,186,19033,1,['Alima1000']
201,Alima1000,275,186,19033,1,['Alima1000']
202,Alima1000,275,186,19033,1,['Alima1000']
203,endmoneybond,309,1831,1105,39,"['Dr_Zaria', 'JFSebastian146', 'MartaPopadiak', 'ChiAppleseed', 'PatriceAJames', 'DeBeeB21', 'BloNo_DSA', 'uupmi', 'peopleslobbyusa', 'madeleinebehr', 'ucmetroeast', 'endmoneybond', 'ASPL365', 'ptialex77', 'MainLineBeer', 'AggroAzteca', 'ScottHech', 'shrivercenter']"
204,Alima1000,275,186,19033,1,['Alima1000']
205,Alima1000,275,186,19033,1,['Alima1000']
206,Alima1000,275,186,19033,1,['Alima1000']
207,Alima1000,275,186,19033,1,['Alima1000']
208,Alima1000,275,186,19033,1,['Alima1000']
209,Alima1000,275,186,19033,1,['Alima1000']
210,Alima1000,275,186,19033,1,['Alima1000']
211,Alima1000,275,186,19033,1,['Alima1000']
212,Alima1000,275,186,19033,1,['Alima1000']
213,Alima1000,275,186,19033,1,['Alima1000']
214,Alima1000,275,186,19033,1,['Alima1000']
215,Alima1000,275,186,19033,1,['Alima1000']
216,Alima1000,275,186,19033,1,['Alima1000']
217,Alima1000,275,186,19033,0,[]
218,meiklwagner,4966,879,34004,8,"['meiklwagner', 'endsarsbot_', 'HondaBerlin', 'BorgesMelie', 'endsarsbot_', 'endsarsbot_', 'meiklwagner', 'meiklwagner']"
219,Mitaalbino,3027,1052,58632,0,[]
220,MaryLTrump,1236,1281886,2638,17445,"['kororke1', 'JFSebastian146', 'DanielFHart', 'New_America_Now', 'DiggityDogDo', 'VickiBa14229535', 'CarrieMeAway6', 'Jane24138259', 'Zillanna', 'Cmusiclover', 'JFSebastian146', 'Lindarcharest', 'luvswrxsubarus', 'Pollyne16297944', 'ThomaBrown2040', 'stanspak', 'amestr144', 'JeanMunjoy', 'MUZIQLOVECHILD']"
221,AbolishTUPD,739,674,1432,7,"['nonbinarynxbxdy', 'afronola', 'OrlandoFloresJr', 'JFSebastian146', 'means_byany', 'NOLABOOKFAIR', 'skooks']"
222,MendacityAbout,970,222,96832,0,[]
223,Anteneh001A,1686,796,1354,3,"['EmiruGezachew', 'JFSebastian146', 'fasilEthiopia']"
224,Pen_Bird,5000,4459,387547,2,"['ImranUk7', 'codingpoetry']"
225,say_the_names,329,190,19960,0,[]
226,Alima1000,275,186,19033,0,[]
227,stanspak,6842,8170,531475,0,[]
228,pert_brian,2406,2631,18024,0,[]
229,EcrnKath,996,1306,18107,50,"['EcrnKath', 'JFSebastian146', 'pandora123461', 'RayFrsa', 'TuscVote', 'EcrnKath', 'ProletaireY', 'rositastef', 'politicswatch15', 'CarolABrowne', 'RayFrsa', 'EcrnKath', 'JFSebastian146', 'ProletaireY', 'politicswatch15', 'everyone_about', 'HerryNapit', 'urbangenii', 'politicswatch15', 'JFSebastian146']"
