,username,following,followers,totaltweets,retweetcount,retweeters
0,Karlyle_Tomms,7530,9389,428986,0,[]
1,sameepshastri,784,18192,105105,0,[]
2,BTS_BP_SFan,133,58,81592,0,[]
3,bee_papaya,86,150,10962,38,"['julietrosejames', 'MrsAngelMiller', 'anacgs6', 'Rose44537545', 'Gellert08956892', 'lara1574', 'Beeee51', 'Dedeehsz', 'aleeenicolini', 'Sarah05031966', 'donutlife98', 'u3065611', 'aviaum', 'TheBluntDagger', 'ByeSuccubus', 'CherylD59995761', 'LuizaSo68849728', 'PennywiseJulia']"
4,IvanCNN,380,96266,22619,6,"['RazvenHK', 'loveiseasyas123', 'jadynbsham', 'klustout', 'Kirk4Defiance']"
5,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
6,EmilyZFeng,1836,36816,4862,1203,"['rainplsdntgo', 'cathalemyr', 'David65102926', 'carnatang98', 'Smzerw', 'ChuQiao18', 'pearlescent48', 'XueEven', 'karna232332', 'casual_streamer', 'DCfanforever101', 'JasonSamfield', 'EUREKAaum', 'thenoir_97', 'chinaonthehill', 'Chloe_Qin3104']"
7,newsorb360,99,113,37844,0,[]
8,gottogetoutof,6227,11112,214715,21,"['BrianRule2', 'gottogetoutof', 'troyrjackson', 'Gatehouse_The', 'jachlinwilliams', 'CorOfTheSUN', 'DiCoach', 'Maahokgit', 'Cultiv8Hope', 'AFR365', 'JohnWillsuk', 'GaoledDaisy', 'livingwithabuse', 'rainiemainie', 'dlhampton', 'HarassNoMore', 'BarcelMar', 'dinah_indorato']"
9,RachelintheOC,23791,108030,247814,2,"['mischa_eliot', 'GrahamDowns']"
10,KaceyKells,12272,19473,473909,13681,"['annamagique', 'carlos_wilde', 'Anthony_OBrien_', 'tiffeejasso', 'MICHELL64959353', 'hotreads1', 'TommyNever1', 'TudorTweep', 'Joanna942', 'Car01am', 'lanalynneauthor', 'AnneBougret', 'AuthorJRose', 'peburns', 'ninsthewriter', 'vicky_whedbee', 'ElenaRu76305433', 'richard_cezar', 'masonmalonecom', 'AuthorEllie']"
11,SARSAS_uk,1066,3042,6296,0,[]
12,CNN,1101,55135636,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
13,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
14,Nina25A,24,7,20761,0,[]
15,Knewz_Currently,87,1444,2443583,0,[]
16,BTS_BP_SFan,133,58,81592,0,[]
17,allysdad,1715,516,57785,0,[]
18,cnni,367,12838720,263688,21,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA', 'CuriousCat212']"
19,IvanCNN,380,96266,22619,6,"['RazvenHK', 'loveiseasyas123', 'jadynbsham', 'klustout', 'Kirk4Defiance']"
20,HRjobca,2,198,9830,0,[]
21,loopnewscarib,14,592,9659,0,[]
22,RakheeDubey4,328,372,125155,2,"['ARPITIMSR', 'RD54799715']"
23,hannes_ullrich,410,869,4675,2,"['reinholdkesler', 'digitaleconorg']"
24,DeccanHerald,148,79872,308140,0,[]
25,gottogetoutof,6227,11112,214715,21,"['BrianRule2', 'gottogetoutof', 'troyrjackson', 'Gatehouse_The', 'jachlinwilliams', 'CorOfTheSUN', 'DiCoach', 'Maahokgit', 'Cultiv8Hope', 'AFR365', 'JohnWillsuk', 'GaoledDaisy', 'livingwithabuse', 'rainiemainie', 'dlhampton', 'HarassNoMore', 'BarcelMar', 'dinah_indorato']"
26,PolishNews1,99,166,42933,0,[]
27,GetTheLOutUK,696,3793,2290,115,"['wildwood62', 'RadFem_KatH', 'dorsetresisters', 'SBeresford4', 'GetTheLOutUK', 'LandyRex', 'allkidsbefree', 'roorooyes4', 'joolzzt', 'thumbwitch', 'Vive_Lez_Vulva', 'telreth', 'JammersMinde', 'inmyownfashion2', 'MistressCopper', 'O_CaptainMyCap', 'sscary_cakes', 'my_real_name']"
28,LovethBJustice,11,11,1082,0,[]
29,SBMcCallister,4694,3598,95526,0,[]
30,shemaiahonthebt,10107,12728,37347,0,[]
31,BerkleyBearNews,174,1312,1878232,0,[]
32,Chris_1791,26330,62868,1654867,0,[]
33,zyiteblog,3652,1765,1822281,0,[]
34,JouMoore,18395,18485,172842,1,['pau1ie_tom']
35,Oneindia,620,64976,398833,0,[]
36,PM_Thornton,350,7680,29238,0,[]
37,windycityevnts,741,12162,66801,0,[]
38,MiaClar21176510,0,0,7,0,[]
39,CNN,1101,55135643,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
40,CNN,1101,55135639,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
41,JouMoore,18395,18485,172842,1,['pau1ie_tom']
42,cnni,367,12838722,263688,21,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA', 'CuriousCat212']"
43,hannes_ullrich,410,869,4675,2,"['reinholdkesler', 'digitaleconorg']"
44,MiaClar21176510,0,0,7,0,[]
45,hannes_ullrich,410,869,4675,2,"['reinholdkesler', 'digitaleconorg']"
46,coaching_84,2892,1167,3550,0,[]
47,CNN,1101,55135639,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
48,UniSwindle,299,124,483,0,[]
49,MatlhareCharity,1299,733,33621,0,[]
50,meiklwagner,4970,880,33550,54,"['endsarsbot_', 'HondaBerlin', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'endsarsbot_', 'meiklwagner', 'HondaBerlin', 'endsarsbot_', 'endsarsbot_', 'meiklwagner', 'endsarsbot_', 'endsarsbot_', 'HondaBerlin', 'endsarsbot_', 'jane__eden', 'endsarsbot_', 'jane__eden', 'endsarsbot_', 'endsarsbot_']"
51,CNN,1101,55135646,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
52,GetTheLOutUK,696,3793,2290,115,"['wildwood62', 'RadFem_KatH', 'dorsetresisters', 'SBeresford4', 'GetTheLOutUK', 'LandyRex', 'allkidsbefree', 'roorooyes4', 'joolzzt', 'thumbwitch', 'Vive_Lez_Vulva', 'telreth', 'JammersMinde', 'inmyownfashion2', 'MistressCopper', 'O_CaptainMyCap', 'sscary_cakes', 'my_real_name']"
53,GetTheLOutUK,696,3793,2290,115,"['wildwood62', 'RadFem_KatH', 'dorsetresisters', 'SBeresford4', 'GetTheLOutUK', 'LandyRex', 'allkidsbefree', 'roorooyes4', 'joolzzt', 'thumbwitch', 'Vive_Lez_Vulva', 'telreth', 'JammersMinde', 'inmyownfashion2', 'MistressCopper', 'O_CaptainMyCap', 'sscary_cakes', 'my_real_name']"
54,Newslooks2,22,30,3949,0,[]
55,Lokpaksh1,5,13,262,0,[]
56,digitaleconorg,11,893,314,2,"['BCCPBerlin', 'CSpaenjers']"
57,498anlr,3025,1401,8429,34,"['Sunilmishra3691', 'kadamshyam', 'SudhirSanap10', 'Appuprasad87', 'SachinV95865165', 'SunilMi64858384', 'Rohit_LM', 'sudheerkrish3', 'Ishtiaq67012637', 'beta_bachao', 'maghanikfu', 'RaheemShaikh786', 'Mak_sk195103', 'abhijitvhanman2', 'sunil8885', 'menhelpline', 'UdayMra', 'PadavePrashant', 'suhas_sawant85']"
58,amoljaiswal34,46,155,6941,65,"['Sunilmishra3691', 'kadamshyam', 'Appuprasad87', 'Kadamnitingmai1', 'perinchery_paul', 'palbro16', 'KattiPrakash', 'sndp2k', 'SachinV95865165', 'mupnar35', 'varunanandsays', 'Rexonnadar', 'socialhuman10', 'p1_mra', 'JSBumrah', 'Sushilvisave1', '498anlr', 'palbro69', 'DoltaniKamlesh']"
59,nytimes,854,50846893,452258,328,"['whateverhewants', 'aoke1989', 'michael91128', 'XueEven', 'karna232332', 'danizaken', 'gdgzlck', 'GabeShepperd', 'MadAtoms23', '1nomdeplume', 'domisoHK', 'aliyoung_com', 'minkhantcf', 'Adriana11100542', 'ashlandJohn', 'IQueenjie', 'Flowerhanako1']"
60,jebrittan2,1210,3912,47923,0,[]
61,bee_papaya,86,150,10962,38,"['julietrosejames', 'MrsAngelMiller', 'anacgs6', 'Rose44537545', 'Gellert08956892', 'lara1574', 'Beeee51', 'Dedeehsz', 'aleeenicolini', 'Sarah05031966', 'donutlife98', 'u3065611', 'aviaum', 'TheBluntDagger', 'ByeSuccubus', 'CherylD59995761', 'LuizaSo68849728', 'PennywiseJulia']"
62,KaceyKells,12272,19473,473909,508,"['MravikPal', 'Raymond_Norman', 'GabrielConstans', 'RidyardColin', 'LeonardTillerma', 'vicky_whedbee', 'richard_cezar', 'KaceyKells', 'barbiesway', 'KaceyKells', 'jtatkinson666', 'rosemarywrightn', 'GabrielConstans', 'PennilessScribe', 'artyny59', 'FDS_NaturallyMe', 'fett1111', 'MainChannel_', 'Raymond_Norman', 'lindsayromantic']"
63,drudgereportapp,2,412,62355,0,[]
64,KaceyKells,12272,19473,473909,508,"['MravikPal', 'Raymond_Norman', 'GabrielConstans', 'RidyardColin', 'LeonardTillerma', 'vicky_whedbee', 'richard_cezar', 'KaceyKells', 'barbiesway', 'KaceyKells', 'jtatkinson666', 'rosemarywrightn', 'GabrielConstans', 'PennilessScribe', 'artyny59', 'FDS_NaturallyMe', 'fett1111', 'MainChannel_', 'Raymond_Norman', 'lindsayromantic']"
65,journalnews,1940,11114,154560,0,[]
66,GetTheLOutUK,696,3793,2290,115,"['wildwood62', 'RadFem_KatH', 'dorsetresisters', 'SBeresford4', 'GetTheLOutUK', 'LandyRex', 'allkidsbefree', 'roorooyes4', 'joolzzt', 'thumbwitch', 'Vive_Lez_Vulva', 'telreth', 'JammersMinde', 'inmyownfashion2', 'MistressCopper', 'O_CaptainMyCap', 'sscary_cakes', 'my_real_name']"
67,digitaleconorg,11,893,314,2,"['BCCPBerlin', 'CSpaenjers']"
68,cnni,367,12838724,263688,21,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA', 'CuriousCat212']"
69,docuterror,6056,13016,158291,0,[]
70,KrissannB,110,89957,5080,35,"['AMKR17612430', 'divita50853920', 'ArmaanianNancy', 'SatanShades', 'sunny13marwaha', 'HazelMonteiro2', 'DALAZHAR2', 'Nikita_Sushant', 'SwetaDhoni', 'itsAbhay_', 'abhishekkr143', 'Navin91292731', 'Oam_16', 'SZeshw', 'itsYashi_', 'negiankit57', 'junqdope', 'Msdianyash', 'jeetrajput9']"
71,WorldwideSelG,65,36750,110484,87,"['lollippopp21', 'lateoicu', 'susiwinby', 'weilan25', 'Queerly_queer', 'gretawontgshit', 'Mibchowr', 'textfromfannss', 'taylenasunited', 'no5on5ohh', 'ektlak26', 'allchangee1818', '28Ravenna', 'XavierNefarious', 'MermeladasM_y_s', 'katekelton', 'SelrianaKingdom', '_SELENATORS1992']"
72,digitaleconorg,11,893,314,2,"['BCCPBerlin', 'CSpaenjers']"
73,i_dimopoulos,282,61,836,0,[]
74,GetTheLOutUK,696,3793,2290,115,"['wildwood62', 'RadFem_KatH', 'dorsetresisters', 'SBeresford4', 'GetTheLOutUK', 'LandyRex', 'allkidsbefree', 'roorooyes4', 'joolzzt', 'thumbwitch', 'Vive_Lez_Vulva', 'telreth', 'JammersMinde', 'inmyownfashion2', 'MistressCopper', 'O_CaptainMyCap', 'sscary_cakes', 'my_real_name']"
75,CNN,1101,55135646,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
76,CNN,1101,55135812,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
77,Jamiazad1,189,626,433,4,"['SoheeraS', 'schizad1', 'Maula_bus']"
78,cnni,367,12838761,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
79,bee_papaya,86,150,10962,38,"['julietrosejames', 'MrsAngelMiller', 'anacgs6', 'Rose44537545', 'Gellert08956892', 'lara1574', 'Beeee51', 'Dedeehsz', 'aleeenicolini', 'Sarah05031966', 'donutlife98', 'u3065611', 'aviaum', 'TheBluntDagger', 'ByeSuccubus', 'CherylD59995761', 'LuizaSo68849728', 'PennywiseJulia']"
80,KaceyKells,12272,19473,473909,13681,"['artyny59', 'annamagique', 'carlos_wilde', 'Anthony_OBrien_', 'tiffeejasso', 'MICHELL64959353', 'hotreads1', 'TommyNever1', 'TudorTweep', 'Joanna942', 'Car01am', 'lanalynneauthor', 'AnneBougret', 'AuthorJRose', 'peburns', 'ninsthewriter', 'vicky_whedbee', 'ElenaRu76305433', 'richard_cezar', 'masonmalonecom']"
81,Susheel_Kataria,901,1640,74508,47,"['Sunilmishra3691', 'SunilMishra3690', 'nitinfru', 'palbro16', 'Sandeep_surve83', 'MaheshVastavMRA', 'Erviju', 'palbro69', 'Qureshi560', 'mrshaikh2014', 'Satyagrah4M', 'GaneshP07314770', 'gjhurani', 'DealingWithEvil', 'Armaansjain', 'SinghSweetez', 'amiyshah', 'amol_butte', 'GumansingParde1', 'SammohanB']"
82,MenWelfare,101,4316,819,134,"['Sunilmishra3691', 'SunilMishra3690', 'TheKishu', 'satyan_weshi', 'NitinSaini1411', 'RakMehta9', 'nitinfru', 'SrinivasLaw', 'Munish38238895', 'vicky231906', 'MynationNil', 'BrijAnand12', 'JitendraBajaj2', 'suhas_sawant85', 'jrcrjdcr', 'Laws4Men', 'Ganesh04490814', 'Satyagrah4M', 'sharmaamity']"
83,cnni,367,12838761,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
84,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
85,fred062811,987,1469,51127,0,[]
86,CNN,1101,55135814,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
87,nytimes,854,50847000,452260,329,"['MarioLi01896012', 'whateverhewants', 'aoke1989', 'michael91128', 'XueEven', 'karna232332', 'danizaken', 'gdgzlck', 'GabeShepperd', 'MadAtoms23', '1nomdeplume', 'domisoHK', 'aliyoung_com', 'minkhantcf', 'Adriana11100542', 'ashlandJohn', 'IQueenjie']"
88,papalamour,3078,988,16619,0,[]
89,sanayapithawala,209,13939,4550,39,"['AMKR17612430', 'divita50853920', 'itsamalrao', 'SatanShades', 'chucklesome07', 'KIRANGU19376107', 'vishalpadhiyar1', 'ItSuhant316', 'zOcqG5HHCRwWmP0', 'sanjusharma929', 'farman_pasha', 'scorp_sid', 'lakhansingh80', 'Neelangshu1', 'BarneyAlin', 'jeetrajput9']"
90,JessConnett,1258,738,2260,1,['anmolirfan22']
91,CNN,1101,55135815,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
92,TALK1370,2837,2689,280750,0,[]
93,CNN,1101,55135815,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
94,News18Sports,442,15506,132766,0,[]
95,_ShaunDougherty,6155,5597,6547,12,"['DIGITALDECODED1', 'BortzJuliann', 'Yvonne1945627', 'doowitty1', 'Smartcairns11', 'CruzYoungertwin', 'LeftSPhilly', 'haldonahue', 'LoveNOLA4ever', 'JohnSchaech', 'AbbieSchaub']"
96,robsterwarrior,17,0,2050,0,[]
97,Star_Foreign,126,1117,121615,0,[]
98,ronmc1,20713,18829,325398,0,[]
99,sameepshastri,784,18192,105111,0,[]
100,guardian,1062,9996439,708883,31,"['Tomadyan', 'IS58520479', 'Lee97703713', 'wdlmnbsl', 'SheenCon', 'GongHoeng', 'ko_kkkkkts', 'Bao__baooo', 'domisoHK', 'Bunny79167773', 'waiming_w', 'Mizuki06927727', 'ML03509599V2', 'Chongpikling1', 'SouthOfTheEarth', 'GaryLok4', 'Wish_Cheung', 'kelvinl01435370', 'PPPonGo']"
101,nytimesworld,798,2118356,278083,30,"['Tomadyan', 'IS58520479', 'Lee97703713', 'XueEven', 'wdlmnbsl', 'SheenCon', 'GongHoeng', 'tweet4852', 'ko_kkkkkts', 'Bao__baooo', 'domisoHK', 'Bunny79167773', 'waiming_w', 'ML03509599V2', 'SouthOfTheEarth', 'GaryLok4', 'Wish_Cheung', 'kelvinl01435370', 'PPPonGo']"
102,cnni,367,12839822,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
103,SBMcCallister,4694,3598,95530,0,[]
104,pinerpiner,262,10518,337,55,"['NancyYunTang', 'BruiseBringMore', 'bert_on_spec', 'chenchenzh', 'eggsis10tialist', 'LOudestVibE', 'xinwenxiaojie', 'ChuQiao18', 'amyue', 'Changxche', 'TheAnalytic', 'LarrypageB', 'GrandRevivalYay', 'elisabeth_ptl', 'TaiwanCulture', 'hermesstrategy', 'hkdemonow', 'suqi_wu_', 'PpaaddPpaadddd', 'zohrathought']"
105,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
106,TOIWorld,16,72821,133358,0,[]
107,PixelProject,5624,21909,442343,0,[]
108,HondaBerlin,4999,709,25552,5,"['HondaBerlin', 'endsarsbot_', 'endsarsbot_', 'endsarsbot_', 'endsarsbot_']"
109,giuliapompili,4022,11986,24236,3,"['SerenaBellavita', 'SerenaConsole', 'giulioenrico']"
110,boogie57510676,312,117,955,0,[]
111,eurojournalENG,44,530,159058,0,[]
112,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
113,EmilyZFeng,1836,36816,4862,1206,"['criiistianlm', 'latarjetamorada', 'onwonw1', 'rainplsdntgo', 'cathalemyr', 'David65102926', 'carnatang98', 'Smzerw', 'ChuQiao18', 'pearlescent48', 'XueEven', 'karna232332', 'casual_streamer', 'DCfanforever101', 'JasonSamfield', 'EUREKAaum', 'thenoir_97']"
114,CNN,1101,55135818,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
115,cnni,367,12838761,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
116,Khushi4justice,1818,7271,399385,28,"['nuthan_ch', 'PurnimaSengup11', '_ADITICHOURASIA', 'nisha_ukris', 'its_your_komal', 'SsriansUnited', 'Anjali_ssrian', 'Ssrdishajustice', 'its_Rishika_', 'Sush_Lov', 'Keerthi85728099', 'ChintuJainHS', 'LuvUSushant', 'FLIPKART_420', 'Cautious_Nature', 'SmyCraze', 'DIPIKA76375797', 'arpitaP18', 'SatyaSSRian1', 'SSRinmyheart']"
117,RealHumptyB,954,2107,43099,3,"['gold123win', 'RealHumptyB', 'FlsaToday']"
118,robinsnewswire,16798,23847,1832690,0,[]
119,pinerpiner,262,10518,337,55,"['NancyYunTang', 'BruiseBringMore', 'bert_on_spec', 'chenchenzh', 'eggsis10tialist', 'LOudestVibE', 'xinwenxiaojie', 'ChuQiao18', 'amyue', 'Changxche', 'TheAnalytic', 'LarrypageB', 'GrandRevivalYay', 'elisabeth_ptl', 'TaiwanCulture', 'hermesstrategy', 'hkdemonow', 'suqi_wu_', 'PpaaddPpaadddd', 'zohrathought']"
120,pinerpiner,262,10518,337,55,"['NancyYunTang', 'BruiseBringMore', 'bert_on_spec', 'chenchenzh', 'eggsis10tialist', 'LOudestVibE', 'xinwenxiaojie', 'ChuQiao18', 'amyue', 'Changxche', 'TheAnalytic', 'LarrypageB', 'GrandRevivalYay', 'elisabeth_ptl', 'TaiwanCulture', 'hermesstrategy', 'hkdemonow', 'suqi_wu_', 'PpaaddPpaadddd', 'zohrathought']"
121,cnni,367,12838761,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
122,dc_catholic,37,158,9386,0,[]
123,CNN,1101,55135820,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
124,YorkN_Hampson,376,174,373,0,[]
125,CNN,1101,55135816,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
126,cnni,367,12838761,263689,22,"['thinkermachine', 'filipin80673772', 'luvnotes69', 'pigeonjk', 'anamariagoldani', 'srubenfeld', 'LOL_Subu', 'brianlj', 'RuthLaCavaEvans', 'elisekim94', 'ihmcleancare', 'mspjmason', 'xLq1ia9zZl4RU9F', 'MLNY', 'afewhapiness', 'konstantinaBel3', 'soumitraroy', 'IvandariasA']"
127,yamchung5,745,412,13028,4,"['cassandraxhk', 'Lawyer_A_Ho', 'SouthOfTheEarth', 'EdwardL30161051']"
128,HannahCaC79,6957,7289,20348,0,[]
129,CNN,1101,55135820,356453,82,"['BeanChips11', 'Guiguy99850373', 'mu790970usman', 'fedeerr', 'TToliver80', 'BrunoRegno', 'Jianxch', 'JustinS1990', 'D6DablNlampu7lA', 'mavus15', 'paulasimensato', 'mushchan0913', 'victoriaozelle', 'PhilipB35122599', 'bauer_holmes', 'RitaRicou']"
