,or_id
517,1455851948146581513
518,1455747194414243840
519,1455806988596699139
520,1456106452997664769
521,1456106452997664769
522,1456058962474946562
523,1456106452997664769
524,1456106452997664769
525,1456123068842135555
526,1456122773894414339
527,1455997241890525185
528,1456122236155346945
529,1455851948146581513
530,1455951353868554243
531,1455747194414243840
532,1455191681012207616
533,1456110467513004032
534,1456066440000249858
535,1456121318382866437
536,1455191681012207616
537,1455851948146581513
538,1313330775207677952
539,1455191681012207616
540,1455997241890525185
541,1456106452997664769
542,1455191681012207616
543,1455191681012207616
544,1455411644733984776
545,1455997241890525185
546,1456119835226742791
547,1456119230127124485
548,1456028931778387976
549,1455191681012207616
550,1456118870217949186
551,1455951353868554243
552,1455950503729418241
553,1455951353868554243
554,1313330775207677952
555,1456117200612302856
556,1455937181260861443
557,1313330775207677952
558,1456106452997664769
559,1455948642372755460
560,1455922018201780227
561,1456028931778387976
562,1455951353868554243
563,1455851948146581513
564,1455605670040965120
565,1456106452997664769
566,1456110467513004032
567,1456115005204713473
568,1455997241890525185
569,1456113134880579585
570,1456110467513004032
571,1456106452997664769
572,1232689270961340416
573,1456112211089186818
574,1456112138011938819
575,1456112138011938819
576,1455997241890525185
577,1456111967647637510
578,1455997241890525185
579,1455747196423311360
580,1456111302485712897
581,1455747194414243840
582,1455700383011987456
583,1456110467513004032
584,1456059166494052353
585,1456106452997664769
586,1455951353868554243
587,1456110467513004032
588,1456110467513004032
589,1455951353868554243
590,1455558524470120448
591,1455558117190615053
592,1456044477848641537
593,1455975578008424453
594,1455951353868554243
595,1455805590991564804
596,1455890795354071043
597,1455890403106988045
598,1456108822813188105
599,1455952826186752004
600,1456090578148544513
601,1456108667107901441
602,1456108557686898688
603,1455806988596699139
604,1456108388799111171
605,1455928332877504513
606,1455951353868554243
607,1456107907729268737
608,1313330775207677952
609,1456058962474946562
610,1313330775207677952
611,1455920729510199296
612,1455975578008424453
613,1456106452997664769
614,1456106452997664769
615,1455997241890525185
616,1455913429542133768
617,1455558117190615053
618,1456066015444578311
619,1456082857735061505
620,1455747196423311360
621,1455747194414243840
622,1455700383011987456
623,1455922018201780227
624,1456103654080061442
625,1456028931778387976
626,1455922018201780227
627,1456028931778387976
628,1456100699926847489
629,1456100570025037836
630,1455605670040965120
631,1455605670040965120
632,1455558117190615053
633,1456069605638746116
634,1455922018201780227
635,1455814018770165761
636,1456028931778387976
637,1456070050440355841
638,1456099616810692610
639,1456099555620052995
640,1455805590991564804
641,1456090578148544513
642,1456098813245067277
643,1455937181260861443
644,1456039535356231680
645,1455851948146581513
646,1455970117511258115
647,1455605670040965120
648,1455605670040965120
649,1456090578148544513
650,1455937181260861443
651,1455605670040965120
652,1456090578148544513
653,1456095401149403140
654,1456095401149403140
655,1456095401149403140
656,1456090578148544513
657,1456090578148544513
658,1455920729510199296
659,1456090578148544513
660,1456014653209853955
661,1455605670040965120
662,1455805590991564804
663,1455806988596699139
664,1456090578148544513
665,1455806988596699139
666,1453147272804331520
667,1453137464193949699
668,1456090578148544513
669,1456090578148544513
670,1456090578148544513
671,1456090578148544513
672,1455605670040965120
673,1456093024577073152
674,1456090578148544513
675,1456091262617112576
676,1456092589614985218
677,1455975578008424453
678,1456091904236531714
679,1455975578008424453
680,1456091262617112576
681,1456090867672834048
682,1455229870728900609
683,1456090621022769155
684,1456090578148544513
685,1456040074093727747
686,1455970117511258115
687,1456089105943515140
688,1456089100365144072
689,1456089094405050370
690,1455558117190615053
691,1456072644743376906
692,1455747194414243840
693,1455937181260861443
694,1455747196423311360
695,1456087699065090048
696,1455920729510199296
697,1455747196423311360
698,1455951353868554243
699,1455747194414243840
700,1455838929157070851
701,1456086778473975814
702,1455851948146581513
703,1456086295160115202
704,1455605670040965120
705,1455958097890009092
706,1455700383011987456
707,1455747196423311360
708,1455747194414243840
709,1456085063418982403
710,1455747196423311360
711,1455747194414243840
712,1456084433765736449
713,1455814018770165761
714,1455975578008424453
715,1456083769773867008
716,1456083565762908160
717,1456083317326065664
718,1455838929157070851
719,1456069605638746116
720,1456082857735061505
721,1455806988596699139
722,1456030264778444807
723,1455558117190615053
724,1455922018201780227
725,1456028931778387976
726,1455558117190615053
727,1455952826186752004
728,1455754400975278086
729,1455953491722113028
730,1455605670040965120
731,1456080931102416896
732,1455747194414243840
733,1455953491722113028
734,1456080597172981762
735,1456080300304441344
736,1456080241785389058
737,1456074888112836614
738,1232689270961340416
739,1456069605638746116
740,1455951353868554243
741,1455558117190615053
742,1456075295325245442
743,1455806988596699139
744,1455951353868554243
745,1455747194414243840
746,1456079010442596354
747,1456078899952062464
748,1455558117190615053
749,1456078776501215241
750,1456066015444578311
751,1439811293972615174
752,1455913429542133768
753,1456066015444578311
754,1456076820336549892
755,1456069605638746116
756,1456066015444578311
757,1455558117190615053
758,1456075969500905475
759,1456066440000249858
760,1456066015444578311
761,1456075601018753026
762,1455922018201780227
763,1456075491060768768
764,1456075295325245442
765,1456066015444578311
766,1456074990546161670
767,1456074888112836614
768,1456074743338184707
769,1455747196423311360
770,1456066015444578311
771,1455558117190615053
772,1456073614869110785
773,1456072644743376906
774,1455954224534245380
775,1456072644743376906
776,1456058962474946562
777,1456072464929275910
778,1455806034006528002
779,1455930940463542272
780,1455558117190615053
781,1455558117190615053
782,1456072254698270725
783,1455952684079583234
784,1456071870806048768
785,1456071500901990406
786,1456069605638746116
787,1456033711284183040
788,1456066015444578311
789,1456069605638746116
790,1456007538466512902
791,1456015449016127489
792,1456070455002116097
793,1455997241890525185
794,1456008540443795466
795,1456069605638746116
796,1456069605638746116
797,1456069605638746116
798,1456069605638746116
799,1455558117190615053
800,1456070050440355841
801,1456070050440355841
802,1456063890396119042
803,1456063890396119042
804,1456012630011924485
805,1456069605638746116
806,1456006971773968388
807,1456066015444578311
808,1456066015444578311
809,1455997241890525185
810,1456068745080758275
811,1455747196423311360
812,1456066015444578311
813,1456066015444578311
814,1455558117190615053
815,1232689270961340416
816,1456054231463563265
817,1456068120204832769
818,1455806988596699139
819,1456058962474946562
820,1456066015444578311
821,1455806988596699139
822,1455937181260861443
823,1455685118366928896
824,1455988029403848719
825,1455916882704412677
826,1456015449016127489
827,1456066015444578311
828,1456012630011924485
829,1456066440000249858
830,1455928332877504513
831,1232689270961340416
832,1456066015444578311
833,1456062407999201284
834,1455922018201780227
835,1455747194414243840
836,1455975578008424453
837,1455974504610418688
838,1456008540443795466
839,1456008540443795466
840,1455747196423311360
841,1455747194414243840
