,username,following,followers,totaltweets,retweetcount,retweeters
489,Spacehehehe,1422,13786,1811,13,"['StevenW44946909', '_iam_dixOn', 'judeester', 'barmanamar1976', 'Magagog', 'Stonejack87', 'Nyceti_1', 'teknobirdblog', 'factsofplanet', 'deadprogrammer', 'WeenieLinguini', 'gatomuyloco', 'Jon_Murray']"
490,Spacehehehe,1422,13786,1811,21,"['StevenW44946909', 'EFT_Seattle', 'alialhashmi44', '_iam_dixOn', 'MsMissyBridge76', 'CyclingSteroids', 'wmissyb', 'Pawzosrs', 'voltmanone', 'sweinstegermula', 'judeester', 'wotan999', 'gmmanikandaraja', 'Oriewo', 'sanctuary7_', 'Corine15671184', 'Royal_Time', 'zibi20cc']"
491,Spacehehehe,1422,13786,1811,20,"['StevenW44946909', 'GaneshaBuddha10', '_iam_dixOn', 'psalmstwothree', 'gmmanikandaraja', 'gnemsa', 'TrevorW44847078', 'B_Rodan88', 'George56467116', 'Jon_Murray', 'HalfTater', 'N3XtLevel0', 'bobstanley415', 'sanctuary7_', 'WeenieLinguini', 'Royal_Time', 'BM04_', 'Ped__________', '1010by11x1']"
492,Spacehehehe,1422,13786,1811,14,"['StevenW44946909', 'GaneshaBuddha10', 'taka19737557', 'NowChurchRepent', 'alialhashmi44', 'krisslynna', 'BringXMe2XHell', 'thedarkblood149', 'Rachmat_indra', 'sanctuary7_', 'baaaaayK', 'Stonejack87', 'TrevorW44847078', 'WeenieLinguini']"
493,Spacehehehe,1422,13786,1811,13,"['StevenW44946909', 'R_OG_2021', 'GaneshaBuddha10', 'taka19737557', 'alialhashmi44', '_iam_dixOn', 'krisslynna', 'Shaz85101', 'kiptoobiwot', 'Magagog', 'KonoshaLloyd', 'sanctuary7_', 'WeenieLinguini']"
494,Spacehehehe,1422,13786,1811,10,"['StevenW44946909', 'GaneshaBuddha10', 'taka19737557', 'krisslynna', 'YazidKariem', 'Pawzosrs', 'bobstanley415', 'WeenieLinguini', 'cm_baldwin', 'wotan999']"
495,Spacehehehe,1422,13786,1811,15,"['StevenW44946909', 'taka19737557', 'NowChurchRepent', 'alialhashmi44', '_iam_dixOn', 'Magagog', 'Royal_Time', 'FlatMack', 'Jez87865074', 'drewwood30', 'munuma00', 'deVOLS98', 'WeenieLinguini', 'JonBird67947709', 'sofinique1']"
496,Spacehehehe,1422,13786,1811,23,"['StevenW44946909', 'davidry98296134', '6wRich', 'NowChurchRepent', 'DAlZ0R0', 'BrandonN1271', 'patjcarey', 'SAM12317', 'evercoss', 'eclat0512', 'LeanKoontz', 'grimjowl_scag', 'hvflatearth', 'Stonejack87', 'cm_baldwin', 'N3XtLevel0', 'BringXMe2XHell', 'JoyceBo54010493', 'FlatEarthD', 'Antonio23441289']"
497,Spacehehehe,1422,13786,1811,11,"['StevenW44946909', 'GaneshaBuddha10', 'ThankfulInFL', 'firstcontactnow', 'EFT_Seattle', 'Eddieeyesopen', 'N3XtLevel0', 'sanctuary7_', 'Stonejack87', 'WeenieLinguini']"
498,Spacehehehe,1422,13786,1811,25,"['StevenW44946909', 'frederi02954841', 'GaneshaBuddha10', 'davidry98296134', 'ThankfulInFL', 'taka19737557', 'LloydWayland', 'BrandonN1271', 'alialhashmi44', 'B_Rodan88', 'ca_m82', 'patjcarey', 'Cryptonk2', 'FlatEarthCity', 'cm_baldwin', 'hvflatearth', 'N3XtLevel0', 'david42762383', 'sanctuary7_', 'bobstanley415']"
