,or_id
509,1455242511975342080
510,1455236879666794499
511,1455242511975342080
512,1455250038234435592
513,1455242511975342080
514,1455242511975342080
515,1455242511975342080
516,1455242511975342080
517,1455242511975342080
518,1455242511975342080
519,1455242511975342080
520,1455242511975342080
521,1455242511975342080
522,1455242511975342080
523,1455242511975342080
524,1455242511975342080
525,1455236879666794499
526,1455236879666794499
527,1455220385000132615
528,1455173674462502914
529,1455220385000132615
530,1455217093390049295
531,1455207697188413450
532,1455205987137228809
533,981515970387894273
534,1455207697188413450
535,1455217093390049295
536,1455173674462502914
537,1455173674462502914
538,1455207697188413450
539,1455205987137228809
540,1455173674462502914
541,1455204181132775426
542,1455195017782431753
543,1455190764674117633
544,1455204181132775426
545,1455173674462502914
546,1455195017782431753
547,1455193768093757444
548,1455173674462502914
549,1455190764674117633
550,1455176257163849735
551,1455175393984516096
552,1455166147876298757
553,1455188232384225287
554,1455188232384225287
555,1455188232384225287
556,1455188232384225287
557,1455188232384225287
558,1455188232384225287
559,1455188232384225287
560,1455176257163849735
561,1455178451326021635
562,1455173674462502914
563,1455177384336887809
564,1455176257163849735
565,1455175393984516096
566,1455173674462502914
567,1455173674462502914
568,1455166147876298757
569,1455173674462502914
570,1455173674462502914
571,1455171096039276549
572,1455168928813092871
573,1455166147876298757
574,1455166147876298757
575,1455166147876298757
576,1455166147876298757
577,1455166147876298757
578,1455166147876298757
579,1455156997419003909
580,1455155208900726786
581,1455156997419003909
582,1441012426057691137
583,1441388408606056461
584,1442480895353573377
585,1442850089664487433
586,1443203634855137283
587,1443565306484600836
588,1443928963823374342
589,1445017163681738762
590,1453725793771614209
591,1455155208900726786
592,1455144262149054466
593,1455140591306780672
594,1455000938679308291
595,1455123785477152775
596,1455123785477152775
597,1454115550477574151
598,1455118129269510148
599,1455105206828535808
600,1266818438191775747
601,1455105206828535808
602,1455000938679308291
603,1454850344001937411
604,1454944211405615105
605,1455098048258916358
606,1455096654458130434
607,1455098048258916358
608,1455096654458130434
609,1455087345523253251
610,1455075058850861056
611,1455069891506155520
612,1455075058850861056
613,1455069891506155520
614,1455069891506155520
615,1455055186720870402
616,1455051843197886466
617,1455046637978456064
618,1455051843197886466
619,1455046637978456064
620,1455023104703418370
621,1455017970699313155
622,1455014312213454855
623,1455000938679308291
624,1455023104703418370
625,1455017970699313155
626,1455014312213454855
627,1455000938679308291
628,1455008002864414722
629,1455000938679308291
630,1455000107296960514
631,1455008002864414722
632,1454869752183205890
633,1455000938679308291
634,1455000938679308291
635,1455000107296960514
636,1454373429289930752
637,1454988581332824064
638,1454972915665956869
639,1454969521467498497
640,1454968647823265796
641,1454972915665956869
642,1454969521467498497
643,1454968647823265796
644,1454944211405615105
645,1454939057499299840
646,1454944211405615105
647,1454939057499299840
648,1454927311900315652
649,1454912022173392897
650,1454911066702585856
651,1454909056334766083
652,1454915749101940736
653,1454915749101940736
654,1452673159631712268
655,1454912022173392897
656,1454911066702585856
657,1454909056334766083
658,1454902135322292225
659,1454897493733302279
660,1454902135322292225
661,1454897493733302279
662,1454892910697017348
663,1454889297899786248
664,1454877777363181574
665,1450381296363089920
666,1454877777363181574
667,1454860168898953218
668,1454869752183205890
669,1454860168898953218
670,1454860168898953218
671,1454850344001937411
672,1454845563288043521
673,1454853953951342592
674,1454373429289930752
675,1454850344001937411
676,1454849417236865025
677,1454845563288043521
678,1454840760830885896
679,1454837841444446211
680,1454830024478142466
681,1454079944317882374
682,1454840760830885896
683,1454837841444446211
684,1433432582876712960
685,1454837841444446211
686,1454718408822562823
687,1268339597773361152
688,1454830024478142466
689,1454826094218006536
690,1454826094218006536
691,1454816017050308617
692,1454813695574413316
693,1454811514519658499
694,1454810954726846464
695,1454810429574766597
696,1454811514519658499
697,1454810954726846464
698,1454810429574766597
699,1454765126964350977
700,1202420498895974400
701,1454794963498278913
702,1454794092425138176
703,1454787567128399874
704,1454787194271322118
705,1454784098598207497
706,1454783572087353345
707,1454794963498278913
708,1454794092425138176
709,1454788848446283777
710,1454787567128399874
711,1454787194271322118
712,1454513780956622850
713,1454784098598207497
714,1454783572087353345
715,1454772196295970817
716,1454765126964350977
717,1454757776069218304
718,1454756273203855361
719,1454765126964350977
720,1454755902704087042
721,1454765126964350977
722,1454765126964350977
723,1454762599040573442
724,1454757776069218304
725,1454756273203855361
726,1454755902704087042
727,1454755754150334466
728,1454754132846252040
729,1454753798082252808
730,1454753632763645953
731,1454749122058018823
732,1454737921525825537
733,1454749122058018823
734,1454741946140962816
735,1454737921525825537
736,1454733417195659265
737,1454732910150434818
738,1454732193318715392
739,1454733417195659265
740,1454733417195659265
741,1454732910150434818
742,1454732193318715392
743,1454718408822562823
744,1454079944317882374
